Dataset,0,1,2,3
anatomy,0.012091089956748513,0.026967808312447605,0.07508605369351407,-0.11414495196271013
astronomy,-0.056045741846446784,0.03981685237465893,0.053632501740192795,-0.03740361226840494
business_ethics,0.08362809770674506,0.016573295968773327,0.0066400208034474995,-0.10684141447896592
clinical_knowledge,0.001514705711969766,0.008290796236452125,0.008128875431587301,-0.017934377380009192
college_biology,0.04674612343193335,0.026623858898075836,0.1044007391855803,-0.1777707215155895
college_chemistry,-0.015416222300857513,0.05440077090507295,0.06588751766186018,-0.10487206626607563
college_computer_science,0.027261276846694438,0.04232814646930111,0.03517701300157672,-0.10476643631757229
college_mathematics,-0.018112313802963576,0.04602719639144662,0.04483264429502723,-0.07274752688351019
college_physics,-0.06321756811249643,0.06249718461211551,0.018687648814975755,-0.017967265314594805
computer_security,0.02285576234456338,0.017579358303623616,0.03650868386848277,-0.07694380451666982
econometrics,0.04875349592039213,0.05616634615657834,0.04208127956537172,-0.14700112164234228
electrical_engineering,-0.006070664525010705,-0.00431982299117184,0.0230689896739511,-0.012678502157768501
elementary_mathematics,0.021049252838225813,0.03478667944239586,-0.003476830057856317,-0.0523591022227653
formal_logic,0.0074967652746371904,0.11548244166262242,0.022838752654668698,-0.14581795959192834
global_facts,0.00754773936961306,0.06853273754732714,-0.04797708405738543,-0.028103392859554738
high_school_biology,-0.035148753644678565,0.03603187279453296,0.03950584150792219,-0.04038896065777642
high_school_chemistry,0.00986234900778335,0.03851843280464054,0.05882993155281627,-0.10721071336524013
high_school_computer_science,0.028609889883565442,0.052584854991093444,0.036064705926702134,-0.11725945080136102
high_school_european_history,0.056065771197079006,0.030682565882371948,0.031286753884510854,-0.11803509096396189
high_school_geography,0.0008784352805911166,0.025767247885343847,0.03101441856525089,-0.05766010173118591
high_school_government_and_politics,0.040948466739516576,-0.006871108112246782,0.020038704001255014,-0.054116062628524725
high_school_macroeconomics,-0.01280592260438973,0.009497737661270933,0.04998080033119073,-0.04667261538807199
high_school_microeconomics,0.0212871013296565,0.027690178415541722,0.013694391178847631,-0.06267167092404585
high_school_physics,-0.015217827037356024,0.0372053114052745,0.05557728946194984,-0.0775647738298682
high_school_psychology,0.003171013761877506,0.048808236394493776,0.05314499841799153,-0.10512424857436287
high_school_statistics,0.01690864865718511,0.045827306242543775,0.029513126449043414,-0.0922490813487723
high_school_us_history,0.042763259477830606,0.037677267539825976,-0.005307591291227154,-0.0751329357264294
high_school_world_history,0.007955850188542835,0.023698999899646023,0.03908111450545926,-0.07073596459364812
human_aging,0.017719191661701827,0.07516433624712943,0.02137360477383443,-0.1142571326826656
human_sexuality,-0.011163936787727147,0.02469407086148706,0.02455994051362337,-0.03809007458738323
international_law,-0.006904594767574268,0.057999782140292444,0.08839419067187809,-0.1394893780445962
jurisprudence,0.06898485056919162,0.04203582924655208,-0.017273021144993073,-0.0937476586707506
logical_fallacies,0.029315860063643784,0.07011707780420862,0.07587944615342523,-0.17531238402127763
machine_learning,0.03444316704084027,0.03492825762777735,0.0032994460917041835,-0.07267087076032161
management,0.0037986107483242715,0.07892787699058407,0.06221402811808102,-0.14494051585698942
marketing,-0.03580857500338114,0.022879048487175146,0.01691737001550303,-0.003987843499297095
medical_genetics,0.10765798999888207,0.04579316846506912,-0.03818168839560107,-0.11526947006835002
miscellaneous,0.008786159827428308,0.0351065063675251,0.044025134817567035,-0.08791780101252034
moral_disputes,-0.002724247815902303,0.026772092546539616,0.017038215227337672,-0.04108605995797521
moral_scenarios,0.01839956843977092,0.07884733976265912,0.058522854021253845,-0.15576976222368383
nutrition,-0.021850950498469413,0.045253261685256785,0.040794100676613654,-0.06419641186340108
professional_accounting,0.05809489102871057,0.029877421320215758,-0.013847951288549293,-0.07412436106037698
professional_medicine,0.006324866393166401,0.038876225170111994,0.045459143158823295,-0.0906602347221017
professional_psychology,0.07819824556577493,0.05325037053569176,0.011192828595636528,-0.14264144469710321
public_relations,0.05260222611678167,0.112961328065038,0.004311499701833754,-0.16987505388365354
security_studies,0.09343669152574252,0.006821401555372308,-0.05236290408149874,-0.047895188999616006
sociology,0.1722699903735679,0.02752490925468018,-0.11756368295048408,-0.08223121667776404
us_foreign_policy,0.13721588579877148,0.08795413992534518,0.020022714181743118,-0.24519273990585966
virology,0.11472236870805669,-0.002894880319641191,-0.019950702525285358,-0.09187678586313017
world_religions,0.07990557620298186,0.0011302101944954401,-0.02361489723926219,-0.0574208891582151
Mean,0.014633707981363566,0.04082033129650816,0.03229401088978509,-0.08774805016765679
Std,0.03385438920131626,0.023838998856368934,0.029507912771108855,0.045664914947393324
