Dataset,0,1,2,3
anatomy,0.6571428571428571,1.0,0.6551724137931034,0.25
astronomy,0.68,0.96,0.8,0.5714285714285714
business_ethics,0.6666666666666666,0.9166666666666666,0.6190476190476191,0.09090909090909091
clinical_knowledge,0.6567164179104478,0.9444444444444444,0.7169811320754716,0.5789473684210527
college_biology,0.7631578947368421,0.8888888888888888,0.7333333333333333,0.23809523809523808
college_chemistry,0.8541666666666666,1.0,0.8461538461538461,0.5
college_computer_science,0.8518518518518519,0.9285714285714286,0.65625,0.14285714285714285
college_mathematics,0.7096774193548387,1.0,0.6538461538461539,0.2222222222222222
college_physics,0.7428571428571429,0.9444444444444444,0.7058823529411765,0.42857142857142855
computer_security,0.76,0.9047619047619048,0.6666666666666666,0.4375
econometrics,0.8125,0.9090909090909091,0.64,0.23076923076923078
electrical_engineering,0.75,0.8947368421052632,0.7272727272727273,0.5416666666666666
elementary_mathematics,0.8513513513513513,0.88,0.5857142857142857,0.3888888888888889
formal_logic,0.782608695652174,0.7666666666666667,0.7142857142857143,0.07142857142857142
global_facts,0.6944444444444444,1.0,0.3684210526315789,0.6666666666666666
high_school_biology,0.7215189873417721,0.8913043478260869,0.7160493827160493,0.5
high_school_chemistry,0.8076923076923077,0.88,0.7567567567567568,0.4583333333333333
high_school_computer_science,0.7058823529411765,0.8947368421052632,0.6923076923076923,0.35714285714285715
high_school_european_history,0.825,0.9259259259259259,0.6590909090909091,0.3333333333333333
high_school_geography,0.725,0.8157894736842105,0.6458333333333334,0.5294117647058824
high_school_government_and_politics,0.7777777777777778,0.9705882352941176,0.6595744680851063,0.23333333333333334
high_school_macroeconomics,0.7474747474747475,0.8552631578947368,0.6626506024096386,0.3888888888888889
high_school_microeconomics,0.7777777777777778,0.8918918918918919,0.7833333333333333,0.28125
high_school_physics,0.7659574468085106,0.9130434782608695,0.8,0.5263157894736842
high_school_psychology,0.6835443037974683,0.941747572815534,0.6936936936936937,0.296875
high_school_statistics,0.8076923076923077,0.9024390243902439,0.8125,0.37142857142857144
high_school_us_history,0.7358490566037735,0.7631578947368421,0.68,0.43478260869565216
high_school_world_history,0.8181818181818182,0.9111111111111111,0.5882352941176471,0.26666666666666666
human_aging,0.7543859649122807,0.9736842105263158,0.71875,0.38095238095238093
human_sexuality,0.7435897435897436,0.85,0.7333333333333333,0.5263157894736842
international_law,0.6590909090909091,1.0,0.7222222222222222,0.35714285714285715
jurisprudence,0.8666666666666667,0.7368421052631579,0.7307692307692307,0.46153846153846156
logical_fallacies,0.85,0.7666666666666667,0.6590909090909091,0.05555555555555555
machine_learning,0.95,1.0,0.8695652173913043,0.6666666666666666
management,0.7575757575757576,0.8947368421052632,0.7222222222222222,0.21428571428571427
marketing,0.921875,0.8085106382978723,0.717948717948718,0.5526315789473685
medical_genetics,0.7916666666666666,0.8888888888888888,0.5,0.14285714285714285
miscellaneous,0.7723577235772358,0.8972602739726028,0.5874125874125874,0.3118279569892473
moral_disputes,0.7865168539325843,0.9056603773584906,0.6410256410256411,0.5166666666666667
moral_scenarios,0.946236559139785,0.8191489361702128,0.8109339407744874,0.011111111111111112
nutrition,0.6197183098591549,0.9523809523809523,0.6176470588235294,0.5161290322580645
professional_accounting,0.8135593220338984,0.8936170212765957,0.5576923076923077,0.5
professional_medicine,0.7941176470588235,0.9090909090909091,0.717391304347826,0.16666666666666666
professional_psychology,0.7307692307692307,0.8142857142857143,0.6296296296296297,0.18518518518518517
public_relations,0.7333333333333333,0.875,0.5,0.0
security_studies,0.9,1.0,0.5,0.5833333333333334
sociology,0.8571428571428571,0.6666666666666666,0.6666666666666666,0.3333333333333333
us_foreign_policy,0.6,1.0,0.8,0.6
virology,0.42857142857142855,0.8333333333333334,0.8333333333333334,0.3333333333333333
world_religions,1.0,0.8461538461538461,0.1,0.15384615384615385
Mean,0.7801933433167852,0.8898277722559848,0.6817574210574703,0.33981386889792303
