Dataset,A,B,C,D
anatomy,nan,nan,nan,nan
astronomy,0.04473952924266744,-0.03884096215239191,0.041982936426963824,-0.04788150351723924
business_ethics,nan,nan,nan,nan
clinical_knowledge,nan,nan,nan,nan
college_biology,nan,nan,nan,nan
college_chemistry,nan,nan,nan,nan
college_computer_science,nan,nan,nan,nan
college_mathematics,nan,nan,nan,nan
college_physics,nan,nan,nan,nan
computer_security,nan,nan,nan,nan
econometrics,nan,nan,nan,nan
electrical_engineering,0.0,0.0,0.0,0.0
elementary_mathematics,nan,nan,nan,nan
formal_logic,nan,nan,nan,nan
global_facts,nan,nan,nan,nan
high_school_biology,0.08635212276899312,-0.18733796961659302,0.0502126522619738,0.050773194585626236
high_school_chemistry,0.0,0.0,0.0,0.0
high_school_computer_science,nan,nan,nan,nan
high_school_european_history,nan,nan,nan,nan
high_school_geography,0.0,0.0,0.0,0.0
high_school_government_and_politics,0.0,0.0,0.0,0.0
high_school_macroeconomics,nan,nan,nan,nan
high_school_microeconomics,-0.07268726672190448,0.0555394621926697,-0.008123058392935367,0.025270862922170234
high_school_physics,nan,nan,nan,nan
high_school_psychology,0.01749392899123542,-0.021003961923068415,0.021094141162166402,-0.017584108230333295
high_school_statistics,nan,nan,nan,nan
high_school_us_history,nan,nan,nan,nan
high_school_world_history,0.1255761130428268,-0.06965223705776408,-0.055613899264765315,-0.0003099767202973669
human_aging,0.0492452455005597,0.10413841390162248,-0.021914103216454595,-0.13146955618572775
human_sexuality,nan,nan,nan,nan
international_law,nan,nan,nan,nan
jurisprudence,nan,nan,nan,nan
logical_fallacies,0.24774366292438765,0.22493355437579687,-0.2365646479982052,-0.23611256930197938
machine_learning,nan,nan,nan,nan
management,nan,nan,nan,nan
marketing,-0.12389196273920666,-0.1106247609734522,0.12237240870387583,0.11214431500878291
medical_genetics,nan,nan,nan,nan
miscellaneous,0.04481742894247337,0.0031431381949025283,-0.03300691938230521,-0.014953647755070798
moral_disputes,0.15279633871205214,0.12806803555895793,-0.15356538247007373,-0.1272989918009363
moral_scenarios,nan,nan,nan,nan
nutrition,nan,nan,nan,nan
professional_accounting,0.011632577233904318,0.05254985597356271,-0.038484646692969304,-0.025697786514497833
professional_medicine,nan,nan,nan,nan
professional_psychology,0.014564717976949415,-0.011235705689001119,-0.03800622376541579,0.03467721147746733
public_relations,nan,nan,nan,nan
security_studies,-0.1633218694567522,-0.2250682033129917,0.19606992261175937,0.19232015015798448
sociology,-0.026507403223528736,0.04312097841147461,0.02561174967120916,-0.04222532485915509
us_foreign_policy,nan,nan,nan,nan
virology,nan,nan,nan,nan
world_religions,0.0,0.0,0.0,0.0
Mean,nan,nan,nan,nan
Std,nan,nan,nan,nan
