Dataset,A,B,C,D
anatomy,0.9411764705882353,0.058823529411764705,0.0,0.0
astronomy,0.8307692307692308,0.12307692307692308,0.046153846153846156,0.0
business_ethics,0.9565217391304348,0.021739130434782608,0.021739130434782608,0.0
clinical_knowledge,0.9481481481481482,0.014814814814814815,0.02962962962962963,0.007407407407407408
college_biology,0.9375,0.0625,0.0,0.0
college_chemistry,0.875,0.03571428571428571,0.07142857142857142,0.017857142857142856
college_computer_science,0.8301886792452831,0.0,0.018867924528301886,0.1509433962264151
college_mathematics,0.9824561403508771,0.017543859649122806,0.0,0.0
college_physics,0.9444444444444444,0.037037037037037035,0.0,0.018518518518518517
computer_security,0.9555555555555556,0.044444444444444446,0.0,0.0
econometrics,0.8088235294117647,0.14705882352941177,0.0,0.04411764705882353
electrical_engineering,0.8529411764705882,0.1323529411764706,0.014705882352941176,0.0
elementary_mathematics,0.8867924528301887,0.09433962264150944,0.009433962264150943,0.009433962264150943
formal_logic,0.9873417721518988,0.0,0.012658227848101266,0.0
global_facts,0.7692307692307693,0.21153846153846154,0.0,0.019230769230769232
high_school_biology,0.8728813559322034,0.05084745762711865,0.03389830508474576,0.0423728813559322
high_school_chemistry,0.9591836734693877,0.030612244897959183,0.0,0.01020408163265306
high_school_computer_science,0.9318181818181818,0.022727272727272728,0.0,0.045454545454545456
high_school_european_history,0.8765432098765432,0.04938271604938271,0.012345679012345678,0.06172839506172839
high_school_geography,0.9047619047619048,0.07936507936507936,0.0,0.015873015873015872
high_school_government_and_politics,0.974025974025974,0.0,0.025974025974025976,0.0
high_school_macroeconomics,0.8882978723404256,0.07446808510638298,0.015957446808510637,0.02127659574468085
high_school_microeconomics,0.9153846153846154,0.05384615384615385,0.03076923076923077,0.0
high_school_physics,0.8494623655913979,0.08602150537634409,0.010752688172043012,0.053763440860215055
high_school_psychology,0.9261363636363636,0.0625,0.011363636363636364,0.0
high_school_statistics,0.9322033898305084,0.05084745762711865,0.0,0.01694915254237288
high_school_us_history,0.8850574712643678,0.10344827586206896,0.011494252873563218,0.0
high_school_world_history,0.9252336448598131,0.018691588785046728,0.028037383177570093,0.028037383177570093
human_aging,0.9230769230769231,0.05982905982905983,0.017094017094017096,0.0
human_sexuality,0.9836065573770492,0.01639344262295082,0.0,0.0
international_law,0.86,0.12,0.02,0.0
jurisprudence,0.9791666666666666,0.020833333333333332,0.0,0.0
logical_fallacies,0.9393939393939394,0.06060606060606061,0.0,0.0
machine_learning,0.9,0.05714285714285714,0.0,0.04285714285714286
management,0.8571428571428571,0.14285714285714285,0.0,0.0
marketing,0.8405797101449275,0.10144927536231885,0.028985507246376812,0.028985507246376812
medical_genetics,1.0,0.0,0.0,0.0
miscellaneous,0.8888888888888888,0.0798611111111111,0.024305555555555556,0.006944444444444444
moral_disputes,0.8394160583941606,0.08029197080291971,0.051094890510948905,0.029197080291970802
moral_scenarios,1.0,0.0,0.0,0.0
nutrition,0.9327731092436975,0.06722689075630252,0.0,0.0
professional_accounting,0.952755905511811,0.007874015748031496,0.03937007874015748,0.0
professional_medicine,1.0,0.0,0.0,0.0
professional_psychology,0.9696969696969697,0.01818181818181818,0.012121212121212121,0.0
public_relations,1.0,0.0,0.0,0.0
security_studies,0.9333333333333333,0.0,0.0,0.06666666666666667
sociology,0.8636363636363636,0.0,0.0,0.13636363636363635
us_foreign_policy,0.8125,0.0,0.0,0.1875
virology,0.8636363636363636,0.0,0.0,0.13636363636363635
world_religions,1.0,0.0,0.0,0.0
Mean,0.9181154262601563,0.05344690355965089,0.014615052987045782,0.013822617193146983
