Dataset,top_1_bin,top_2_bin,top_3_bin,top_4_bin
anatomy,52.77777777777778,20.37037037037037,15.74074074074074,11.11111111111111
astronomy,47.58064516129032,33.064516129032256,12.903225806451612,6.451612903225806
business_ethics,42.5,27.5,15.0,15.0
clinical_knowledge,36.320754716981135,29.245283018867926,19.81132075471698,14.622641509433963
college_biology,44.82758620689655,32.75862068965517,12.068965517241379,10.344827586206897
college_chemistry,30.0,32.5,22.5,15.0
college_computer_science,33.75,18.75,26.25,21.25
college_mathematics,28.75,26.25,22.5,22.5
college_physics,35.714285714285715,25.0,22.61904761904762,16.666666666666668
computer_security,43.75,26.25,18.75,11.25
econometrics,26.08695652173913,27.173913043478258,22.82608695652174,23.913043478260867
electrical_engineering,41.37931034482759,25.0,18.103448275862068,15.517241379310343
elementary_mathematics,30.263157894736842,30.92105263157895,21.38157894736842,17.43421052631579
formal_logic,24.03846153846154,39.42307692307693,19.23076923076923,17.307692307692307
global_facts,35.0,18.75,32.5,13.75
high_school_biology,52.41935483870967,26.61290322580645,14.919354838709676,6.048387096774193
high_school_chemistry,39.63414634146341,26.21951219512195,20.121951219512194,14.024390243902438
high_school_computer_science,45.0,30.0,10.0,15.0
high_school_european_history,38.63636363636363,34.09090909090909,18.939393939393938,8.333333333333334
high_school_geography,60.625,29.375,7.5,2.5
high_school_government_and_politics,50.64102564102564,28.84615384615385,14.102564102564104,6.410256410256411
high_school_macroeconomics,39.743589743589745,37.17948717948718,13.141025641025642,9.935897435897436
high_school_microeconomics,32.29166666666667,36.458333333333336,15.625000000000002,15.625000000000002
high_school_physics,25.0,27.419354838709676,20.161290322580644,27.419354838709676
high_school_psychology,59.633027522935784,28.440366972477065,6.422018348623854,5.5045871559633035
high_school_statistics,32.95454545454546,33.52272727272727,19.31818181818182,14.204545454545455
high_school_us_history,46.951219512195124,34.146341463414636,13.414634146341463,5.48780487804878
high_school_world_history,44.270833333333336,36.458333333333336,13.020833333333334,6.25
human_aging,35.0,33.333333333333336,18.88888888888889,12.777777777777779
human_sexuality,43.51851851851852,31.48148148148148,14.814814814814815,10.185185185185185
international_law,50.0,23.0,15.0,12.0
jurisprudence,45.45454545454546,30.681818181818183,14.772727272727273,9.090909090909092
logical_fallacies,50.0,28.78787878787879,13.636363636363637,7.575757575757576
machine_learning,23.913043478260867,38.04347826086956,21.73913043478261,16.304347826086957
management,66.66666666666667,16.666666666666668,10.714285714285714,5.9523809523809526
marketing,63.29787234042553,26.595744680851062,7.446808510638298,2.6595744680851063
medical_genetics,38.75,28.75,20.0,12.5
miscellaneous,54.14012738853503,26.751592356687897,11.624203821656051,7.484076433121019
moral_disputes,51.07142857142857,29.642857142857142,11.071428571428571,8.214285714285715
moral_scenarios,25.0,26.955307262569832,23.882681564245807,24.162011173184357
nutrition,43.867924528301884,26.41509433962264,16.037735849056602,13.679245283018869
professional_accounting,27.840909090909093,29.545454545454547,22.15909090909091,20.454545454545457
professional_medicine,30.555555555555557,22.22222222222222,26.85185185185185,20.37037037037037
professional_psychology,35.546875,35.15625,17.96875,11.328125
public_relations,25.0,30.555555555555554,22.22222222222222,22.22222222222222
security_studies,25.0,40.0,15.0,20.0
sociology,21.42857142857143,50.0,17.857142857142858,10.714285714285715
us_foreign_policy,20.0,40.0,30.0,10.0
virology,21.42857142857143,25.0,35.714285714285715,17.857142857142858
world_religions,29.166666666666668,60.41666666666667,10.416666666666668,0.0
Mean,41.25759109311741,29.693825910931174,16.510627530364374,12.537955465587045
