Dataset,0,1,2,3
anatomy,0.7735849056603774,1.0,1.0,1.0
astronomy,0.8088235294117647,0.8181818181818182,0.85,0.7857142857142857
business_ethics,0.825,1.0,0.8571428571428571,0.9090909090909091
clinical_knowledge,0.9107142857142857,0.8888888888888888,0.9375,0.96875
college_biology,0.8035714285714286,0.9523809523809523,0.9047619047619048,1.0
college_chemistry,0.9387755102040817,0.8181818181818182,0.8888888888888888,0.9090909090909091
college_computer_science,0.851063829787234,0.8,1.0,1.0
college_mathematics,0.9583333333333334,1.0,1.0,1.0
college_physics,0.8163265306122449,0.9166666666666666,1.0,1.0
computer_security,0.7368421052631579,1.0,1.0,1.0
econometrics,0.8723404255319149,0.9523809523809523,0.9,0.9285714285714286
electrical_engineering,0.7538461538461538,0.9473684210526315,0.9473684210526315,0.9230769230769231
elementary_mathematics,0.9171270718232044,0.8809523809523809,0.9090909090909091,0.9459459459459459
formal_logic,0.9583333333333334,1.0,1.0,1.0
global_facts,0.7894736842105263,0.8125,0.8666666666666667,1.0
high_school_biology,0.6909090909090909,0.9,0.9555555555555556,0.9534883720930233
high_school_chemistry,0.8823529411764706,0.9090909090909091,1.0,1.0
high_school_computer_science,0.8260869565217391,1.0,1.0,1.0
high_school_european_history,0.8245614035087719,0.875,0.9130434782608695,1.0
high_school_geography,0.5507246376811594,0.8484848484848485,1.0,1.0
high_school_government_and_politics,0.7246376811594203,1.0,1.0,1.0
high_school_macroeconomics,0.8111111111111111,0.9090909090909091,0.9166666666666666,1.0
high_school_microeconomics,0.8545454545454545,1.0,0.9259259259259259,1.0
high_school_physics,0.8860759493670886,1.0,0.9333333333333333,1.0
high_school_psychology,0.5897435897435898,0.9047619047619048,0.972972972972973,0.9759036144578314
high_school_statistics,0.87,0.9090909090909091,0.9047619047619048,0.9696969696969697
high_school_us_history,0.7464788732394366,1.0,0.9,0.9
high_school_world_history,0.75,0.9696969696969697,0.918918918918919,1.0
human_aging,0.84375,1.0,1.0,1.0
human_sexuality,0.8,0.8095238095238095,1.0,1.0
international_law,0.66,1.0,0.9411764705882353,1.0
jurisprudence,0.75,0.8666666666666667,0.9166666666666666,1.0
logical_fallacies,0.696969696969697,0.9285714285714286,1.0,0.9411764705882353
machine_learning,1.0,1.0,1.0,1.0
management,0.5833333333333334,0.9411764705882353,0.8333333333333334,0.9230769230769231
marketing,0.5753424657534246,0.925,0.8918918918918919,0.9473684210526315
medical_genetics,0.8235294117647058,0.9375,1.0,1.0
miscellaneous,0.6945454545454546,0.9307692307692308,0.9663865546218487,0.9903846153846154
moral_disputes,0.6446280991735537,0.8771929824561403,0.96,0.9807692307692307
moral_scenarios,1.0,1.0,1.0,1.0
nutrition,0.8347826086956521,0.8809523809523809,0.9655172413793104,0.9615384615384616
professional_accounting,0.9591836734693877,0.9714285714285714,0.9655172413793104,1.0
professional_medicine,0.9206349206349206,1.0,1.0,1.0
professional_psychology,0.8333333333333334,0.9661016949152542,0.9318181818181818,0.9743589743589743
public_relations,1.0,1.0,1.0,1.0
security_studies,1.0,0.9,0.9,1.0
sociology,0.8571428571428571,1.0,1.0,1.0
us_foreign_policy,0.8,0.8,1.0,1.0
virology,0.8571428571428571,1.0,0.8333333333333334,0.8888888888888888
world_religions,1.0,0.75,0.9166666666666666,1.0
Mean,0.802783393455325,0.9335037779202647,0.9529762427021394,0.9776295318658142
