Dataset,A,B,C,D
anatomy,-0.053262152980395716,0.0008659397675974123,0.030837643501091083,0.021558569711707276
astronomy,-0.03592665257872077,0.0033617969797068437,0.04256997122231049,-0.010005115623296645
business_ethics,0.0008642936536875645,0.026030402423538157,0.012979784836011365,-0.03987448091323714
clinical_knowledge,-0.025175849316056015,0.017456924072516977,0.03304086379827506,-0.02532193855473608
college_biology,-0.03984974002013572,0.04144628110805315,0.025292479344993346,-0.02688902043291075
college_chemistry,-0.026765756400986107,-0.004920898629811987,0.03704110175354733,-0.00535444672274929
college_computer_science,-0.11233426192099501,0.022805148790547763,0.08666199080924689,0.0028671223212003716
college_mathematics,-0.028630407612934283,-0.012309281071105932,-0.00329305171045996,0.04423274039450012
college_physics,-0.04259879705520048,0.0052977949637700306,0.06071906665355342,-0.02341806456212303
computer_security,-0.012674639712079772,-0.011621056079988035,0.0539687460333097,-0.029673050241241977
econometrics,-0.027320982885747608,0.02195362656347366,0.026179422350385673,-0.02081206602811167
electrical_engineering,-0.03213820792659208,0.011047501327928616,0.04376161093643821,-0.02267090433777469
elementary_mathematics,-0.005708857622788388,-0.005798220502257978,0.0015181286873366395,0.009988949437709671
formal_logic,-0.03609914658417038,0.03244070019692172,0.0027966977606380394,0.0008617486266105367
global_facts,0.023990059969335897,-0.02906853505020049,0.038504552619314375,-0.03342607753844984
high_school_biology,-0.0017955291116841243,0.022004714695459893,0.022390077264589914,-0.0425992628483656
high_school_chemistry,-0.05979258709000024,0.01920139952356803,0.05699614255340679,-0.016404954986974613
high_school_computer_science,-0.06915874374695652,0.009729076064129594,0.029385117508616554,0.03004455017421026
high_school_european_history,-0.06392571533001865,0.04120280219510955,0.018672172586681607,0.004050740548227516
high_school_geography,-0.02268041169720242,0.034366294430024646,0.033763798010365165,-0.045449680743187254
high_school_government_and_politics,-0.01935274893668215,0.021248375473947423,0.02318350328067814,-0.025079129817943357
high_school_macroeconomics,-0.03920908356603531,0.054273095767637725,0.03133002747683855,-0.04639403967844094
high_school_microeconomics,-0.01597039872818487,0.05828846396635573,0.04157701430705535,-0.08389507954522622
high_school_physics,-0.042044822028757256,0.03727948011023721,0.054613211666126676,-0.04984786974760658
high_school_psychology,-0.020041741522762058,0.03231408305885414,0.020869351867351782,-0.03314169340344386
high_school_statistics,-0.03887097706512929,0.03035387802153247,0.045056293867973496,-0.0365391948243767
high_school_us_history,-0.05289977915138039,0.05407775007297197,0.03979935559941669,-0.040977326521008245
high_school_world_history,-0.04343743320548571,0.02366803626429609,0.05528200782177134,-0.035512610880581774
human_aging,-0.011292793517242439,0.014958362290447613,0.024072860269692964,-0.02773842904289822
human_sexuality,-0.0476398390022528,0.025150325656779215,0.017697597547560895,0.00479191579791266
international_law,-0.032215938533694866,-0.020575303385099275,0.030653852233170797,0.02213738968562351
jurisprudence,0.019887571293314255,0.05068095914972315,-0.025779088969598046,-0.044789441473439356
logical_fallacies,-0.06269533077853909,0.017625423449230737,0.05100036448568862,-0.005930457156380103
machine_learning,0.026662539069182117,-0.030148821219818572,-0.00012447999054213121,0.0036107621411785584
management,-0.03219654986009718,0.009538984507060089,0.047951608814961966,-0.02529404346192493
marketing,-0.0016454935811751614,0.026634542346037127,-0.021562004001608737,-0.0034270447632532286
medical_genetics,0.051839904559730615,-0.011727380583089725,-0.018913505950338805,-0.02119901802630217
miscellaneous,-0.008365081892330983,0.0007328846177299675,0.018350593800142256,-0.010718396525541185
moral_disputes,-0.009780510297812517,0.027877989325703706,0.0433724968229188,-0.06146997585080996
moral_scenarios,-0.006076937363280993,-0.021285059730625278,-0.006273018278829978,0.03363501537273625
nutrition,-0.0236044808864031,0.035331046851512005,0.016165333041239516,-0.027891899006348586
professional_accounting,-0.007440256503367909,0.054694369947103416,0.023252753011348465,-0.07050686645508397
professional_medicine,-0.043432572487384136,0.013544538623550761,0.05994798589467662,-0.030059952030843273
professional_psychology,0.021990790190359377,0.028864707517979482,0.002958673810035062,-0.05381417151837392
public_relations,0.04670374398075064,0.046080810931091926,0.006587721279852493,-0.09937227619169509
security_studies,0.06631526379472624,0.013971471742404151,-0.022769663307563248,-0.05751707222956717
sociology,0.10682986302324643,-0.016430701095391187,-0.04868422130291229,-0.041714940624942964
us_foreign_policy,0.057628556170340156,0.006364407959450535,0.022549016519109844,-0.08654198064890053
virology,0.09007131063722387,-0.06002348077325745,-0.002998797154866256,-0.02704903270910014
world_religions,0.0654433384120996,0.0176160375707764,-0.041332849303236,-0.04172652667964
Mean,-0.0188277303792066,0.01709978306262567,0.022758921459373527,-0.021030974142792598
Std,0.02859048434230254,0.023929816539107078,0.023128669600267143,0.03037242274678952
