Dataset,top_1_bin,top_2_bin,top_3_bin,top_4_bin
anatomy,62.03703703703704,19.444444444444443,12.037037037037036,6.481481481481482
astronomy,53.2258064516129,21.774193548387096,18.548387096774192,6.451612903225806
business_ethics,53.75,31.25,6.25,8.75
clinical_knowledge,54.24528301886792,26.41509433962264,11.320754716981131,8.018867924528301
college_biology,56.03448275862068,17.241379310344826,17.241379310344826,9.482758620689655
college_chemistry,51.25,16.25,13.75,18.75
college_computer_science,36.25,21.25,22.5,20.0
college_mathematics,36.25,23.75,11.25,28.75
college_physics,52.38095238095238,17.857142857142858,17.857142857142858,11.904761904761905
computer_security,58.75,28.75,6.25,6.25
econometrics,40.21739130434782,25.0,19.565217391304348,15.217391304347824
electrical_engineering,50.86206896551724,24.137931034482758,18.96551724137931,6.0344827586206895
elementary_mathematics,37.828947368421055,29.93421052631579,19.078947368421055,13.157894736842106
formal_logic,45.19230769230769,22.115384615384617,19.23076923076923,13.461538461538462
global_facts,40.0,22.5,20.0,17.5
high_school_biology,63.306451612903224,21.370967741935484,10.887096774193548,4.435483870967742
high_school_chemistry,57.92682926829268,17.682926829268293,15.24390243902439,9.146341463414634
high_school_computer_science,53.75,15.0,22.5,8.75
high_school_european_history,60.60606060606061,26.515151515151516,8.333333333333334,4.545454545454545
high_school_geography,68.75,18.125,9.375,3.75
high_school_government_and_politics,65.38461538461539,26.282051282051285,7.051282051282052,1.2820512820512822
high_school_macroeconomics,62.820512820512825,19.871794871794872,10.897435897435898,6.410256410256411
high_school_microeconomics,52.083333333333336,25.520833333333336,15.104166666666668,7.291666666666667
high_school_physics,47.58064516129032,25.806451612903224,13.709677419354838,12.903225806451612
high_school_psychology,71.78899082568807,16.28440366972477,8.027522935779817,3.89908256880734
high_school_statistics,46.02272727272727,26.704545454545457,17.045454545454547,10.227272727272728
high_school_us_history,68.29268292682927,21.95121951219512,7.926829268292683,1.8292682926829267
high_school_world_history,66.66666666666667,25.520833333333336,5.729166666666667,2.0833333333333335
human_aging,48.88888888888889,21.666666666666668,18.88888888888889,10.555555555555555
human_sexuality,61.111111111111114,15.74074074074074,15.74074074074074,7.407407407407407
international_law,69.0,24.0,5.0,2.0
jurisprudence,57.95454545454546,22.72727272727273,10.227272727272728,9.090909090909092
logical_fallacies,53.78787878787879,25.0,13.636363636363637,7.575757575757576
machine_learning,36.95652173913043,33.69565217391304,16.304347826086957,13.043478260869565
management,61.904761904761905,23.80952380952381,10.714285714285714,3.571428571428571
marketing,74.46808510638297,18.617021276595743,4.25531914893617,2.6595744680851063
medical_genetics,50.0,30.0,10.0,10.0
miscellaneous,68.63057324840764,19.904458598726112,7.32484076433121,4.140127388535031
moral_disputes,47.142857142857146,30.714285714285715,14.642857142857142,7.5
moral_scenarios,25.139664804469273,42.59776536312849,18.575418994413408,13.687150837988826
nutrition,62.735849056603776,16.9811320754717,13.20754716981132,7.0754716981132075
professional_accounting,26.704545454545457,32.38636363636364,23.295454545454547,17.613636363636367
professional_medicine,45.370370370370374,30.555555555555557,12.962962962962964,11.11111111111111
professional_psychology,41.015625,33.59375,17.1875,8.203125
public_relations,41.666666666666664,16.666666666666664,25.0,16.666666666666664
security_studies,27.5,32.5,35.0,5.0
sociology,28.571428571428573,28.571428571428573,32.142857142857146,10.714285714285715
us_foreign_policy,50.0,45.0,5.0,0.0
virology,7.142857142857143,53.57142857142858,28.571428571428573,10.714285714285715
world_religions,70.83333333333334,20.833333333333336,8.333333333333334,0.0
Mean,52.88461538461539,25.253036437246962,13.512145748987853,8.350202429149798
