Dataset,0,1,2,3
anatomy,-0.04883735498379599,0.024555499230431793,0.029665915935386034,-0.005384060182021755
astronomy,-0.02049782352672297,0.013214964617517672,0.00609830197854197,0.0011845569306634385
business_ethics,0.009860255936702755,0.037846559835633564,-0.019675750258148994,-0.028031065514187353
clinical_knowledge,-0.033245752020901576,0.005015550673023006,0.025165677990956203,0.0030645233569223107
college_biology,-0.024633058066767022,0.013474615852807598,0.010958836857359266,0.00019960535660024092
college_chemistry,-0.022415068089917264,0.020759611194659244,0.03157607878348473,-0.029920621888226723
college_computer_science,-0.007138173354516275,0.028327611498486532,0.002982431586409623,-0.024171869730379936
college_mathematics,-0.0020733349570866144,0.002440470323907429,0.008918318515284823,-0.009285453882105624
college_physics,-0.016382575089691473,0.005907206689101024,0.02961888360897183,-0.019143515208381395
computer_security,-0.024457075078971602,0.020049328130456484,0.00953793512851775,-0.005130188180002632
econometrics,0.006146652261596552,0.014851696822099247,0.009028782305061045,-0.030027131388756775
electrical_engineering,-0.027485761530293043,0.013841746576272698,0.011704043789154392,0.0019399711648659113
elementary_mathematics,0.002130507711945631,0.01074039090168305,0.009329572275321371,-0.022200470888950052
formal_logic,0.017334433316808978,-0.015144697498861312,0.007323205515911965,-0.009512941333859687
global_facts,0.004902854537718562,0.027182625996438073,-0.00508473607845257,-0.02700074445570408
high_school_biology,-0.023752880996046388,0.018376397636310215,0.01588731260218726,-0.010510829242451114
high_school_chemistry,-0.0223956104381811,0.012856755006854556,0.01077703242911314,-0.0012381769977866108
high_school_computer_science,-0.02329469610858631,0.016806115779892383,0.0011355759802880172,0.005353004348405882
high_school_european_history,0.003374868253853275,-0.0034577535202482412,-0.00042136546838791866,0.0005042507347828296
high_school_geography,-0.0411845512334143,0.011078791629522966,0.015295528501592437,0.014810231102298926
high_school_government_and_politics,-0.0371001046667537,0.006507380284065611,0.012242094175034357,0.018350630207653817
high_school_macroeconomics,-0.04050615042288229,0.010216259997011201,0.020045637405863265,0.01024425302000781
high_school_microeconomics,-0.014380503234417488,0.009155605558977736,0.02119552262367455,-0.0159706249482348
high_school_physics,0.0028362852394500787,0.01182359452359967,0.01880592018701531,-0.033465799950065045
high_school_psychology,-0.029444253454851105,0.014276454419143547,0.00972947675798122,0.005438322277726393
high_school_statistics,0.0013565442131302091,-0.015520511828791703,0.006882030887473661,0.0072819367281878045
high_school_us_history,-0.0155591208191945,0.015803145711929117,-0.004295582611633125,0.004051557718898591
high_school_world_history,-0.008789746893416467,-0.0054341074679490065,0.001601811339111886,0.012622043022253615
human_aging,-0.009770727982044508,0.005125429024241901,0.007407946227245443,-0.002762647269442836
human_sexuality,-0.027540872880395778,0.01398525639373041,0.009425920848801589,0.004129695637863778
international_law,-0.027267546998551967,0.03140911587551323,0.007877431214263847,-0.01201900009122503
jurisprudence,-0.00573493895787075,0.025370390056319247,-0.001221923533171354,-0.018413527565277227
logical_fallacies,-0.051132256940004034,0.017094544342246026,0.01568240548197805,0.0183553071157799
machine_learning,0.009129328718153099,0.0036857743667164794,0.0018343000757904543,-0.014649403160660032
management,-0.04600698747237103,0.042145891939712965,0.008242379126335603,-0.00438128359367751
marketing,-0.02502699653011939,0.02645889382326372,0.0037298946186937743,-0.005161791911838132
medical_genetics,-0.016546121730060037,0.007110398855541489,0.022635390643714975,-0.013199667769196455
miscellaneous,-0.014726523787143786,0.018647221804436176,0.009479284017648582,-0.013399982034940972
moral_disputes,-0.004880427112833624,0.005103528226399506,0.0049824461000444464,-0.005205547213610384
moral_scenarios,-0.00017295093006804846,-0.013275559116799729,-0.017266809596084263,0.030715319642952037
nutrition,-0.015997276954651196,0.0016600889101979766,0.013336675507983009,0.0010005125364702383
professional_accounting,0.036683861079671976,-0.006189865864898739,-0.015181449339172662,-0.015312545875600547
professional_medicine,-0.01757300193403427,0.009354190663146161,0.012751090612382665,-0.004532279341494527
professional_psychology,0.018237994570719174,0.01845349251178874,-0.0063654053879061145,-0.030326081694601797
public_relations,0.04011913668847983,-0.01596441044957464,-0.009770164821550686,-0.014384561417354502
security_studies,0.07915571609345654,-0.04279699093374219,-0.024390018238733394,-0.01196870692098094
sociology,0.07308631048895005,-0.016716294541408452,-0.02027512416239209,-0.03609489178514955
us_foreign_policy,0.07702407807891119,-0.01483460039485747,-0.01382838677631111,-0.04836109090774261
virology,0.05021707605861242,-0.026056705266754493,-0.018865223745572743,-0.005295147046285226
world_religions,-0.016458198475137326,0.0061487206807457895,0.002387464542290857,0.007922013252100651
Mean,-0.012357904040650592,0.008784009898560631,0.006286748572909821,-0.0027128544308198574
Std,0.021270722214448548,0.01351788802175467,0.012467909970060559,0.016861040748276684
