Dataset,0,1,2,3
anatomy,0.11538461538461539,0.4230769230769231,0.34615384615384615,0.11538461538461539
astronomy,0.02857142857142857,0.5,0.2714285714285714,0.2
business_ethics,0.18,0.48,0.24,0.1
clinical_knowledge,0.12142857142857143,0.36428571428571427,0.3142857142857143,0.2
college_biology,0.1625,0.475,0.2125,0.15
college_chemistry,0.038461538461538464,0.5,0.23076923076923078,0.23076923076923078
college_computer_science,0.09615384615384616,0.28846153846153844,0.3269230769230769,0.28846153846153844
college_mathematics,0.06779661016949153,0.4576271186440678,0.3728813559322034,0.1016949152542373
college_physics,0.12698412698412698,0.5396825396825397,0.19047619047619047,0.14285714285714285
computer_security,0.13953488372093023,0.37209302325581395,0.37209302325581395,0.11627906976744186
econometrics,0.14925373134328357,0.47761194029850745,0.208955223880597,0.16417910447761194
electrical_engineering,0.12162162162162163,0.40540540540540543,0.35135135135135137,0.12162162162162163
elementary_mathematics,0.05701754385964912,0.6271929824561403,0.2324561403508772,0.08333333333333333
formal_logic,0.11267605633802817,0.5070422535211268,0.2112676056338028,0.16901408450704225
global_facts,0.04838709677419355,0.5483870967741935,0.2903225806451613,0.11290322580645161
high_school_biology,0.18125,0.38125,0.23125,0.20625
high_school_chemistry,0.036036036036036036,0.5765765765765766,0.23423423423423423,0.15315315315315314
high_school_computer_science,0.06382978723404255,0.5531914893617021,0.1702127659574468,0.2127659574468085
high_school_european_history,0.2839506172839506,0.2962962962962963,0.19753086419753085,0.2222222222222222
high_school_geography,0.125,0.4375,0.22916666666666666,0.20833333333333334
high_school_government_and_politics,0.17525773195876287,0.41237113402061853,0.23711340206185566,0.17525773195876287
high_school_macroeconomics,0.07207207207207207,0.42342342342342343,0.2702702702702703,0.23423423423423423
high_school_microeconomics,0.14893617021276595,0.3120567375886525,0.3191489361702128,0.2198581560283688
high_school_physics,0.07058823529411765,0.49411764705882355,0.24705882352941178,0.18823529411764706
high_school_psychology,0.13454545454545455,0.48727272727272725,0.24,0.13818181818181818
high_school_statistics,0.07051282051282051,0.5769230769230769,0.14743589743589744,0.20512820512820512
high_school_us_history,0.20952380952380953,0.41904761904761906,0.22857142857142856,0.14285714285714285
high_school_world_history,0.22330097087378642,0.42718446601941745,0.22330097087378642,0.1262135922330097
human_aging,0.24752475247524752,0.3564356435643564,0.22772277227722773,0.16831683168316833
human_sexuality,0.13636363636363635,0.4696969696969697,0.25757575757575757,0.13636363636363635
international_law,0.2037037037037037,0.3888888888888889,0.24074074074074073,0.16666666666666666
jurisprudence,0.125,0.5208333333333334,0.125,0.22916666666666666
logical_fallacies,0.12857142857142856,0.45714285714285713,0.2714285714285714,0.14285714285714285
machine_learning,0.16901408450704225,0.29577464788732394,0.43661971830985913,0.09859154929577464
management,0.14583333333333334,0.3541666666666667,0.3958333333333333,0.10416666666666667
marketing,0.29,0.31,0.28,0.12
medical_genetics,0.31746031746031744,0.36507936507936506,0.1746031746031746,0.14285714285714285
miscellaneous,0.1813031161473088,0.45325779036827196,0.24929178470254956,0.11614730878186968
moral_disputes,0.1388888888888889,0.5,0.2388888888888889,0.12222222222222222
moral_scenarios,0.20386266094420602,0.388412017167382,0.26824034334763946,0.13948497854077252
nutrition,0.18584070796460178,0.40707964601769914,0.26548672566371684,0.1415929203539823
professional_accounting,0.205607476635514,0.5514018691588785,0.2336448598130841,0.009345794392523364
professional_medicine,0.13157894736842105,0.32894736842105265,0.2236842105263158,0.3157894736842105
professional_psychology,0.3137254901960784,0.37254901960784315,0.24836601307189543,0.06535947712418301
public_relations,0.3181818181818182,0.18181818181818182,0.13636363636363635,0.36363636363636365
security_studies,0.2727272727272727,0.15151515151515152,0.30303030303030304,0.2727272727272727
sociology,0.32,0.16,0.32,0.2
us_foreign_policy,0.5882352941176471,0.23529411764705882,0.11764705882352941,0.058823529411764705
virology,0.36,0.36,0.16,0.12
world_religions,0.47368421052631576,0.34210526315789475,0.10526315789473684,0.07894736842105263
Mean,0.16229501419115103,0.4334468535202411,0.2520416835779659,0.15221644871064188
