Dataset,top_1_bin,top_2_bin,top_3_bin,top_4_bin
anatomy,51.851851851851855,12.962962962962964,14.814814814814815,20.37037037037037
astronomy,43.54838709677419,28.2258064516129,22.58064516129032,5.64516129032258
business_ethics,37.5,27.5,17.5,17.5
clinical_knowledge,33.9622641509434,29.71698113207547,19.339622641509433,16.9811320754717
college_biology,31.034482758620687,27.586206896551722,22.413793103448274,18.96551724137931
college_chemistry,35.0,20.0,37.5,7.5
college_computer_science,35.0,18.75,27.5,18.75
college_mathematics,26.25,18.75,33.75,21.25
college_physics,25.0,17.857142857142858,28.57142857142857,28.57142857142857
computer_security,46.25,26.25,15.0,12.5
econometrics,27.173913043478258,22.82608695652174,25.0,25.0
electrical_engineering,36.206896551724135,31.89655172413793,16.379310344827584,15.517241379310343
elementary_mathematics,25.0,26.97368421052632,25.657894736842106,22.368421052631582
formal_logic,31.73076923076923,25.0,27.884615384615387,15.384615384615385
global_facts,21.25,35.0,31.25,12.5
high_school_biology,35.483870967741936,27.419354838709676,18.14516129032258,18.951612903225804
high_school_chemistry,32.3170731707317,32.3170731707317,22.560975609756095,12.804878048780488
high_school_computer_science,41.25,27.5,23.75,7.5
high_school_european_history,38.63636363636363,25.0,16.666666666666668,19.696969696969695
high_school_geography,39.375,36.875,17.5,6.25
high_school_government_and_politics,37.17948717948718,24.35897435897436,15.384615384615387,23.07692307692308
high_school_macroeconomics,28.52564102564103,27.884615384615387,30.769230769230774,12.820512820512821
high_school_microeconomics,26.562500000000004,25.0,28.125000000000004,20.3125
high_school_physics,31.451612903225804,32.25806451612903,24.193548387096772,12.096774193548386
high_school_psychology,36.69724770642202,28.89908256880734,21.100917431192663,13.302752293577983
high_school_statistics,11.363636363636365,14.204545454545455,48.29545454545455,26.13636363636364
high_school_us_history,35.97560975609756,23.78048780487805,21.341463414634145,18.902439024390244
high_school_world_history,46.875,22.916666666666668,15.625000000000002,14.583333333333334
human_aging,43.88888888888889,19.444444444444446,15.555555555555557,21.11111111111111
human_sexuality,38.888888888888886,23.14814814814815,14.814814814814815,23.14814814814815
international_law,46.0,26.0,11.0,17.0
jurisprudence,45.45454545454546,21.590909090909093,15.90909090909091,17.045454545454547
logical_fallacies,46.96969696969697,26.515151515151516,21.21212121212121,5.303030303030303
machine_learning,22.82608695652174,27.173913043478258,33.69565217391304,16.304347826086957
management,42.857142857142854,28.57142857142857,16.666666666666668,11.904761904761905
marketing,46.808510638297875,22.872340425531913,20.21276595744681,10.106382978723405
medical_genetics,21.25,22.5,27.5,28.75
miscellaneous,43.78980891719745,25.955414012738853,15.764331210191083,14.490445859872612
moral_disputes,35.35714285714286,29.642857142857142,17.857142857142858,17.142857142857142
moral_scenarios,35.055865921787706,16.620111731843576,24.162011173184357,24.162011173184357
nutrition,46.69811320754717,23.58490566037736,14.622641509433963,15.09433962264151
professional_accounting,39.20454545454546,27.840909090909093,8.522727272727273,24.431818181818183
professional_medicine,29.62962962962963,34.25925925925926,8.333333333333334,27.77777777777778
professional_psychology,41.015625,14.0625,13.28125,31.640625
public_relations,38.888888888888886,5.555555555555555,19.444444444444443,36.11111111111111
security_studies,17.5,7.5,17.5,57.5
sociology,10.714285714285715,0.0,28.571428571428573,60.714285714285715
us_foreign_policy,15.0,20.0,20.0,45.0
virology,10.714285714285715,28.571428571428573,17.857142857142858,42.85714285714286
world_religions,20.833333333333336,22.916666666666668,12.5,43.75
Mean,35.81730769230769,24.53188259109312,21.014676113360323,18.636133603238868
