Dataset,0,1,2,3
anatomy,0,0,0,0
astronomy,0.5,0.0,0.5,0.0
business_ethics,0,0,0,0
clinical_knowledge,0,0,0,0
college_biology,0,0,0,0
college_chemistry,0,0,0,0
college_computer_science,0,0,0,0
college_mathematics,0,0,0,0
college_physics,0,0,0,0
computer_security,0,0,0,0
econometrics,0,0,0,0
electrical_engineering,0,0,0,0
elementary_mathematics,0,0,0,0
formal_logic,0,0,0,0
global_facts,0,0,0,0
high_school_biology,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
high_school_chemistry,0.0,0.0,1.0,0.0
high_school_computer_science,0,0,0,0
high_school_european_history,0,0,0,0
high_school_geography,0.3333333333333333,0.0,0.0,0.6666666666666666
high_school_government_and_politics,0,0,0,0
high_school_macroeconomics,0,0,0,0
high_school_microeconomics,0.0,0.0,0.0,1.0
high_school_physics,0,0,0,0
high_school_psychology,0.5833333333333334,0.0,0.3333333333333333,0.08333333333333333
high_school_statistics,0,0,0,0
high_school_us_history,0,0,0,0
high_school_world_history,0.75,0.25,0.0,0.0
human_aging,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.0
human_sexuality,0,0,0,0
international_law,0,0,0,0
jurisprudence,0,0,0,0
logical_fallacies,1.0,0.0,0.0,0.0
machine_learning,0,0,0,0
management,0,0,0,0
marketing,0.0,0.0,0.3333333333333333,0.6666666666666666
medical_genetics,0,0,0,0
miscellaneous,0.2222222222222222,0.2222222222222222,0.16666666666666666,0.3888888888888889
moral_disputes,0.8,0.2,0.0,0.0
moral_scenarios,0,0,0,0
nutrition,0,0,0,0
professional_accounting,0.3076923076923077,0.15384615384615385,0.3076923076923077,0.23076923076923078
professional_medicine,0,0,0,0
professional_psychology,0.4074074074074074,0.1111111111111111,0.2222222222222222,0.25925925925925924
public_relations,0,0,0,0
security_studies,0.0,0.0,0.5,0.5
sociology,0.6666666666666666,0.0,0.3333333333333333,0.0
us_foreign_policy,0,0,0,0
virology,0,0,0,0
world_religions,0,0,0,0
Mean,0.37124989824989824,0.1367069597069597,0.22115995115995116,0.24088319088319088
