Dataset,top_1_bin,top_2_bin,top_3_bin,top_4_bin
anatomy,0,0,0,0
astronomy,62.5,25.0,0.0,12.5
business_ethics,0,0,0,0
clinical_knowledge,0,0,0,0
college_biology,0,0,0,0
college_chemistry,0,0,0,0
college_computer_science,0,0,0,0
college_mathematics,0,0,0,0
college_physics,0,0,0,0
computer_security,0,0,0,0
econometrics,0,0,0,0
electrical_engineering,100.0,0.0,0.0,0.0
elementary_mathematics,0,0,0,0
formal_logic,0,0,0,0
global_facts,0,0,0,0
high_school_biology,85.0,10.0,0.0,5.0
high_school_chemistry,75.0,0.0,0.0,25.0
high_school_computer_science,0,0,0,0
high_school_european_history,0,0,0,0
high_school_geography,25.0,50.0,0.0,25.0
high_school_government_and_politics,100.0,0.0,0.0,0.0
high_school_macroeconomics,0,0,0,0
high_school_microeconomics,100.0,0.0,0.0,0.0
high_school_physics,0,0,0,0
high_school_psychology,72.91666666666667,20.833333333333336,6.25,0.0
high_school_statistics,0,0,0,0
high_school_us_history,0,0,0,0
high_school_world_history,79.16666666666667,16.666666666666668,0.0,4.166666666666667
human_aging,62.5,18.75,18.75,0.0
human_sexuality,0,0,0,0
international_law,0,0,0,0
jurisprudence,0,0,0,0
logical_fallacies,87.5,12.5,0.0,0.0
machine_learning,0,0,0,0
management,0,0,0,0
marketing,85.0,15.0,0.0,0.0
medical_genetics,0,0,0,0
miscellaneous,78.40909090909092,15.90909090909091,2.272727272727273,3.409090909090909
moral_disputes,75.0,20.833333333333336,4.166666666666667,0.0
moral_scenarios,0,0,0,0
nutrition,0,0,0,0
professional_accounting,41.66666666666667,41.66666666666667,8.333333333333334,8.333333333333334
professional_medicine,0,0,0,0
professional_psychology,46.875,39.0625,9.375,4.6875
public_relations,0,0,0,0
security_studies,75.0,25.0,0.0,0.0
sociology,33.333333333333336,58.333333333333336,8.333333333333334,0.0
us_foreign_policy,0,0,0,0
virology,0,0,0,0
world_religions,100.0,0.0,0.0,0.0
Mean,69.75,22.5,4.5,3.25
