Dataset,A,B,C,D
anatomy,0.013709572747294424,-0.03702264882421771,0.029289308379526036,-0.005976232302602746
astronomy,0.022023065773912498,-0.014062475846282743,-0.004578067957358739,-0.003382521970270988
business_ethics,0.024516671690363784,-0.007148969844998437,0.0038697057745401553,-0.021237407619905502
clinical_knowledge,0.014424183386019307,-0.001797510161860555,0.005521088544899938,-0.018147761769058662
college_biology,0.05212272713461427,-0.03230302589223373,-0.00658795073874581,-0.013231750503634718
college_chemistry,0.03636294167794066,-0.016148520575345278,-0.009825987034086076,-0.010388434068509304
college_computer_science,0.06037832056770526,-0.03133674403203624,-0.005991891631427118,-0.02304968490424187
college_mathematics,0.052923289414656405,-0.01994420568870036,-0.008865291834396646,-0.024113791891559377
college_physics,0.02490968545695811,-0.007442604661005214,-0.007339594588436818,-0.010127486207516093
computer_security,0.05539340691795988,-0.024074880751040834,-0.0022579531852549017,-0.029060572981664146
econometrics,0.0694563006170573,-0.026063855557727583,-0.005488069790580627,-0.037904375268749124
electrical_engineering,0.0499676359826669,-0.014575690228819077,-0.015827495902611816,-0.019564449851235996
elementary_mathematics,0.05148239797572404,-0.024196709104092204,-0.011510143744143879,-0.015775545127487946
formal_logic,0.024954954753734562,-0.015195821131601742,-0.00871737464441276,-0.0010417589777200753
global_facts,0.04427448796833905,-0.01729645601259376,-0.017552108036057633,-0.00942592391968762
high_school_biology,0.013963452110077879,-0.0026772625985381493,-0.0002459788565323806,-0.011040210655007321
high_school_chemistry,0.030219728907641796,-0.020313619060105384,0.0007049991274468703,-0.010611108974983324
high_school_computer_science,0.035869346148677816,-0.011595727693875735,-0.0157651459316136,-0.008508472523188537
high_school_european_history,-0.0019266314451185096,-0.0003280741954490296,0.0004381872116510921,0.001816518428916461
high_school_geography,0.0219482290665253,-0.008898395792411695,-0.006822417569449568,-0.006227415704664022
high_school_government_and_politics,0.016715998748706273,-0.028939547368283358,0.017778873820574664,-0.005555325200997552
high_school_macroeconomics,0.032535990157211675,-0.021845340787684422,-0.0014047735126333644,-0.009285875856893833
high_school_microeconomics,0.03474914792938012,-0.02066059135551382,0.006365275024805467,-0.020453831598671757
high_school_physics,0.05941481089905988,-0.02630440258499154,-0.015027574377037327,-0.01808283393703103
high_school_psychology,-0.003249170151000874,-0.004409416199004534,0.012257637567678559,-0.0045990512176732334
high_school_statistics,0.054301772410616594,-0.023755384171471883,-0.006390315793225687,-0.024156072445919066
high_school_us_history,0.0008040332199298894,-0.004442082335486763,0.0015383127589664036,0.002099736356590498
high_school_world_history,-0.024023364952948753,-0.0027841136436423386,0.02476579506925916,0.0020416835273319722
human_aging,0.04256440630496974,-0.01482636524096971,-0.005810420949377518,-0.021927620114622487
human_sexuality,0.03805079479607924,0.012668912346547698,-0.019926271134196497,-0.030793436008430403
international_law,-0.0030206518925653125,-0.0005458022246732364,0.02167056968704112,-0.018104115569802598
jurisprudence,0.04272911227073749,-0.002999420529775726,-0.020393928744352363,-0.019335762996609426
logical_fallacies,0.04488320095952972,-0.04168076924741468,-0.000383443811731235,-0.002818987900383818
machine_learning,0.0832724247658152,-0.025243716609469766,-0.028511411963436102,-0.029517296192909347
management,0.029588812102145534,-0.040769773472930815,0.02647128628954104,-0.015290324918755732
marketing,-0.004018573940600373,-0.020990400923877967,0.021942070258416185,0.003066904606062182
medical_genetics,0.035957583117155634,-0.0036264725058358788,-0.011497941264841272,-0.02083316934647847
miscellaneous,0.023121239030435087,-0.00966104838004972,0.010251386452734101,-0.02371157710311944
moral_disputes,0.04486377685817658,-0.014344658385311168,-0.0068146475428924325,-0.023704470929973007
moral_scenarios,0.09272832842538731,-0.026643259802104323,-0.03145399689683281,-0.034631071726450136
nutrition,0.033405167778756586,-0.009101069487444727,-0.008031909572120063,-0.01627218871919181
professional_accounting,0.07106757416719413,-0.03261410732503195,-0.006301072408329972,-0.03215239443383221
professional_medicine,-0.0011844039675772827,-0.019399037907248298,0.039743796363795006,-0.019160354488969425
professional_psychology,0.04405310948878788,-0.006965536171706033,0.001321966929110699,-0.0384095402461925
public_relations,0.01791403555590884,0.013523357257046537,0.004818150555337131,-0.03625554336829248
security_studies,-0.011861912539597369,0.015579451712857434,-0.005719053165016974,0.002001513991756909
sociology,-0.026562914944248978,0.010987148696486648,0.013768111641339356,0.0018076546064230148
us_foreign_policy,-0.0720179638278848,0.023158949877286755,0.02200566750500732,0.026853346445590703
virology,0.08991237417063216,-0.02455951625215999,-0.03508738539493748,-0.030265472523534696
world_religions,-0.07094489115704142,0.003270299208658317,0.0045406866408279345,0.0631339053075552
Mean,0.033841978882838235,-0.01538133125809981,-0.0019189546892901456,-0.016541692935448264
Std,0.030682671244009058,0.011870898522923504,0.015810547172684725,0.013660920307941273
