Dataset,A,B,C,D
anatomy,0.9565217391304348,0.0,0.08333333333333333,0.06666666666666667
astronomy,1.0,0.0,0.0,0.0
business_ethics,1.0,0.23076923076923078,0.3,0.36363636363636365
clinical_knowledge,0.9618320610687023,0.11538461538461539,0.11538461538461539,0.10344827586206896
college_biology,1.0,0.0,0.15789473684210525,0.14285714285714285
college_chemistry,1.0,0.0,0.0,0.0
college_computer_science,1.0,0.0,0.0,0.125
college_mathematics,1.0,0.0,0.1,0.0
college_physics,1.0,0.0,0.0,0.0
computer_security,1.0,0.0,0.07692307692307693,0.0
econometrics,1.0,0.0,0.1,0.17647058823529413
electrical_engineering,1.0,0.0,0.0,0.0
elementary_mathematics,1.0,0.0,0.0,0.0
formal_logic,1.0,0.0,0.16666666666666666,0.06666666666666667
global_facts,1.0,0.0,0.0,0.0
high_school_biology,0.972972972972973,0.23529411764705882,0.26666666666666666,0.2777777777777778
high_school_chemistry,0.9914529914529915,0.0,0.1111111111111111,0.0
high_school_computer_science,0.9807692307692307,0.2,0.3,0.375
high_school_european_history,0.8813559322033898,0.5789473684210527,0.6666666666666666,0.6060606060606061
high_school_geography,0.9903846153846154,0.16666666666666666,0.16666666666666666,0.1
high_school_government_and_politics,0.9629629629629629,0.13636363636363635,0.52,0.32142857142857145
high_school_macroeconomics,1.0,0.04,0.034482758620689655,0.022727272727272728
high_school_microeconomics,0.9916666666666667,0.0,0.0,0.0
high_school_physics,1.0,0.0,0.0,0.0
high_school_psychology,0.9816176470588235,0.22916666666666666,0.29411764705882354,0.2153846153846154
high_school_statistics,1.0,0.07142857142857142,0.23529411764705882,0.175
high_school_us_history,0.8653846153846154,0.7878787878787878,0.8421052631578947,0.6829268292682927
high_school_world_history,0.9154929577464789,0.717948717948718,0.7804878048780488,0.6097560975609756
human_aging,0.9906542056074766,0.0,0.14285714285714285,0.05263157894736842
human_sexuality,0.9846153846153847,0.07692307692307693,0.09090909090909091,0.10526315789473684
international_law,0.9672131147540983,0.3333333333333333,0.29411764705882354,0.2
jurisprudence,1.0,0.25,0.45454545454545453,0.08333333333333333
logical_fallacies,0.9887640449438202,0.0,0.11764705882352941,0.08333333333333333
machine_learning,1.0,0.0,0.07692307692307693,0.0
management,0.9473684210526315,0.0,0.0,0.0
marketing,0.9904761904761905,0.06896551724137931,0.2857142857142857,0.2692307692307692
medical_genetics,1.0,0.07142857142857142,0.18181818181818182,0.11764705882352941
miscellaneous,0.964769647696477,0.11363636363636363,0.21212121212121213,0.20833333333333334
moral_disputes,0.9941520467836257,0.0,0.04878048780487805,0.08823529411764706
moral_scenarios,1.0,0.0,0.0,0.0
nutrition,0.9924812030075187,0.06666666666666667,0.12,0.125
professional_accounting,0.9807692307692307,0.0,0.1111111111111111,0.06666666666666667
professional_medicine,0.9298245614035088,0.21052631578947367,0.5,0.3333333333333333
professional_psychology,0.967741935483871,0.0784313725490196,0.2608695652173913,0.22857142857142856
public_relations,1.0,0.2727272727272727,0.2,0.0
security_studies,1.0,0.25,0.375,0.5
sociology,1.0,0.0,0.3333333333333333,0.2222222222222222
us_foreign_policy,1.0,0.6,0.6,0.6
virology,1.0,0.0,0.0,0.3333333333333333
world_religions,1.0,0.5454545454545454,0.36363636363636365,0.5
Mean,0.9807414965267475,0.11415687079179697,0.1845164902617133,0.1509249109267888
