Dataset,A,B,C,D
anatomy,1.0,0.0,0.0,0.0
astronomy,0.9789473684210527,0.0,0.0,0.021052631578947368
business_ethics,0.9803921568627451,0.0,0.0,0.0196078431372549
clinical_knowledge,0.9931972789115646,0.006802721088435374,0.0,0.0
college_biology,0.9647058823529412,0.011764705882352941,0.0,0.023529411764705882
college_chemistry,1.0,0.0,0.0,0.0
college_computer_science,0.9672131147540983,0.0,0.0,0.03278688524590164
college_mathematics,0.9833333333333333,0.0,0.0,0.016666666666666666
college_physics,0.984375,0.0,0.0,0.015625
computer_security,1.0,0.0,0.0,0.0
econometrics,0.9558823529411765,0.0,0.0,0.04411764705882353
electrical_engineering,1.0,0.0,0.0,0.0
elementary_mathematics,1.0,0.0,0.0,0.0
formal_logic,0.987012987012987,0.0,0.0,0.012987012987012988
global_facts,1.0,0.0,0.0,0.0
high_school_biology,0.9634146341463414,0.012195121951219513,0.006097560975609756,0.018292682926829267
high_school_chemistry,0.983739837398374,0.0,0.016260162601626018,0.0
high_school_computer_science,0.9629629629629629,0.0,0.0,0.037037037037037035
high_school_european_history,0.7352941176470589,0.04411764705882353,0.029411764705882353,0.19117647058823528
high_school_geography,0.990990990990991,0.0,0.009009009009009009,0.0
high_school_government_and_politics,0.9375,0.010416666666666666,0.03125,0.020833333333333332
high_school_macroeconomics,1.0,0.0,0.0,0.0
high_school_microeconomics,0.9930555555555556,0.0,0.006944444444444444,0.0
high_school_physics,1.0,0.0,0.0,0.0
high_school_psychology,0.9625850340136054,0.006802721088435374,0.01020408163265306,0.02040816326530612
high_school_statistics,0.9172932330827067,0.015037593984962405,0.015037593984962405,0.05263157894736842
high_school_us_history,0.45588235294117646,0.1323529411764706,0.23529411764705882,0.17647058823529413
high_school_world_history,0.6091954022988506,0.06896551724137931,0.12643678160919541,0.19540229885057472
human_aging,0.9699248120300752,0.007518796992481203,0.022556390977443608,0.0
human_sexuality,0.9743589743589743,0.0,0.01282051282051282,0.01282051282051282
international_law,0.96875,0.0,0.03125,0.0
jurisprudence,0.9354838709677419,0.016129032258064516,0.04838709677419355,0.0
logical_fallacies,0.9696969696969697,0.0,0.010101010101010102,0.020202020202020204
machine_learning,0.9583333333333334,0.0,0.013888888888888888,0.027777777777777776
management,1.0,0.0,0.0,0.0
marketing,1.0,0.0,0.0,0.0
medical_genetics,1.0,0.0,0.0,0.0
miscellaneous,0.9809976247030879,0.0023752969121140144,0.007125890736342043,0.009501187648456057
moral_disputes,0.9712918660287081,0.0,0.004784688995215311,0.023923444976076555
moral_scenarios,0.9981412639405205,0.0,0.0,0.0018587360594795538
nutrition,0.9933774834437086,0.0,0.0,0.006622516556291391
professional_accounting,0.9767441860465116,0.0,0.007751937984496124,0.015503875968992248
professional_medicine,0.8108108108108109,0.02702702702702703,0.08108108108108109,0.08108108108108109
professional_psychology,0.9166666666666666,0.005555555555555556,0.044444444444444446,0.03333333333333333
public_relations,0.92,0.08,0.0,0.0
security_studies,0.7272727272727273,0.0,0.0,0.2727272727272727
sociology,0.8947368421052632,0.0,0.0,0.10526315789473684
us_foreign_policy,1.0,0.0,0.0,0.0
virology,0.8636363636363636,0.0,0.0,0.13636363636363635
world_religions,0.95,0.0,0.0,0.05
Mean,0.9501467490970444,0.008264832098591933,0.016247883642399638,0.025340535161964012
