Dataset,top_1_bin,top_2_bin,top_3_bin,top_4_bin
anatomy,29.62962962962963,49.074074074074076,9.25925925925926,12.037037037037036
astronomy,23.387096774193548,44.354838709677416,27.419354838709676,4.838709677419354
business_ethics,36.25,36.25,16.25,11.25
clinical_knowledge,30.660377358490567,42.924528301886795,17.92452830188679,8.49056603773585
college_biology,26.72413793103448,31.034482758620687,27.586206896551722,14.655172413793103
college_chemistry,25.0,30.0,31.25,13.75
college_computer_science,23.75,33.75,23.75,18.75
college_mathematics,23.75,43.75,17.5,15.0
college_physics,23.80952380952381,19.047619047619047,23.80952380952381,33.333333333333336
computer_security,26.25,46.25,16.25,11.25
econometrics,26.08695652173913,28.26086956521739,20.652173913043477,25.0
electrical_engineering,25.0,45.689655172413794,17.241379310344826,12.068965517241379
elementary_mathematics,25.0,30.592105263157897,26.97368421052632,17.43421052631579
formal_logic,25.0,37.5,19.23076923076923,18.26923076923077
global_facts,25.0,33.75,20.0,21.25
high_school_biology,33.87096774193548,40.725806451612904,16.129032258064516,9.274193548387096
high_school_chemistry,25.609756097560975,43.90243902439024,20.121951219512194,10.365853658536585
high_school_computer_science,32.5,35.0,12.5,20.0
high_school_european_history,47.72727272727273,28.78787878787879,9.848484848484848,13.636363636363637
high_school_geography,30.0,43.75,16.25,10.0
high_school_government_and_politics,37.820512820512825,36.53846153846154,14.743589743589745,10.897435897435898
high_school_macroeconomics,25.961538461538463,42.307692307692314,18.910256410256412,12.820512820512821
high_school_microeconomics,25.0,46.875,14.062500000000002,14.062500000000002
high_school_physics,25.0,32.25806451612903,23.387096774193548,19.354838709677416
high_school_psychology,32.3394495412844,46.3302752293578,13.302752293577983,8.027522935779817
high_school_statistics,24.431818181818183,35.79545454545455,21.590909090909093,18.181818181818183
high_school_us_history,59.146341463414636,19.51219512195122,9.75609756097561,11.585365853658537
high_school_world_history,53.645833333333336,21.875,9.895833333333334,14.583333333333334
human_aging,26.11111111111111,33.333333333333336,22.77777777777778,17.77777777777778
human_sexuality,27.77777777777778,46.2962962962963,15.74074074074074,10.185185185185185
international_law,36.0,46.0,10.0,8.0
jurisprudence,28.40909090909091,38.63636363636364,26.13636363636364,6.818181818181818
logical_fallacies,25.0,40.15151515151515,20.454545454545453,14.393939393939394
machine_learning,21.73913043478261,27.173913043478258,29.34782608695652,21.73913043478261
management,28.57142857142857,50.0,10.714285714285714,10.714285714285714
marketing,34.57446808510638,47.87234042553192,11.170212765957446,6.382978723404255
medical_genetics,31.25,33.75,22.5,12.5
miscellaneous,32.64331210191083,48.566878980891715,11.464968152866241,7.32484076433121
moral_disputes,25.0,44.642857142857146,17.857142857142858,12.5
moral_scenarios,24.860335195530723,21.927374301675975,24.72067039106145,28.49162011173184
nutrition,28.77358490566038,39.15094339622642,19.81132075471698,12.264150943396226
professional_accounting,26.13636363636364,40.34090909090909,17.613636363636367,15.90909090909091
professional_medicine,29.62962962962963,32.407407407407405,22.22222222222222,15.74074074074074
professional_psychology,29.296875,32.03125,26.5625,12.109375
public_relations,30.555555555555554,19.444444444444443,16.666666666666664,33.33333333333333
security_studies,45.0,37.5,12.5,5.0
sociology,32.142857142857146,42.85714285714286,25.0,0.0
us_foreign_policy,70.0,15.0,15.0,0.0
virology,21.42857142857143,21.42857142857143,46.42857142857143,10.714285714285715
world_religions,58.333333333333336,35.41666666666667,6.25,0.0
Mean,30.161943319838056,37.36082995951417,18.47165991902834,14.005566801619434
