Dataset,A,B,C,D
anatomy,0.43636363636363634,0.2,0.14545454545454545,0.21818181818181817
astronomy,0.5,0.140625,0.140625,0.21875
business_ethics,0.37142857142857144,0.17142857142857143,0.08571428571428572,0.37142857142857144
clinical_knowledge,0.417910447761194,0.22388059701492538,0.1417910447761194,0.21641791044776118
college_biology,0.4098360655737705,0.11475409836065574,0.2786885245901639,0.19672131147540983
college_chemistry,0.5263157894736842,0.21052631578947367,0.10526315789473684,0.15789473684210525
college_computer_science,0.30303030303030304,0.24242424242424243,0.22727272727272727,0.22727272727272727
college_mathematics,0.4074074074074074,0.16666666666666666,0.24074074074074073,0.18518518518518517
college_physics,0.4153846153846154,0.3384615384615385,0.07692307692307693,0.16923076923076924
computer_security,0.4,0.1111111111111111,0.2,0.28888888888888886
econometrics,0.34328358208955223,0.11940298507462686,0.23880597014925373,0.29850746268656714
electrical_engineering,0.23214285714285715,0.14285714285714285,0.25,0.375
elementary_mathematics,0.6437768240343348,0.19313304721030042,0.07296137339055794,0.09012875536480687
formal_logic,0.6103896103896104,0.07792207792207792,0.11688311688311688,0.19480519480519481
global_facts,0.4727272727272727,0.12727272727272726,0.16363636363636364,0.23636363636363636
high_school_biology,0.3308270676691729,0.13533834586466165,0.3082706766917293,0.22556390977443608
high_school_chemistry,0.5050505050505051,0.1414141414141414,0.15151515151515152,0.20202020202020202
high_school_computer_science,0.6938775510204082,0.14285714285714285,0.061224489795918366,0.10204081632653061
high_school_european_history,0.4084507042253521,0.19718309859154928,0.2112676056338028,0.18309859154929578
high_school_geography,0.30952380952380953,0.14285714285714285,0.25,0.2976190476190476
high_school_government_and_politics,0.38961038961038963,0.2077922077922078,0.16883116883116883,0.23376623376623376
high_school_macroeconomics,0.4198895027624309,0.15469613259668508,0.19889502762430938,0.2265193370165746
high_school_microeconomics,0.4253731343283582,0.20149253731343283,0.16417910447761194,0.208955223880597
high_school_physics,0.17894736842105263,0.2736842105263158,0.2736842105263158,0.2736842105263158
high_school_psychology,0.38349514563106796,0.21359223300970873,0.16990291262135923,0.23300970873786409
high_school_statistics,0.3014705882352941,0.22794117647058823,0.2426470588235294,0.22794117647058823
high_school_us_history,0.42857142857142855,0.17346938775510204,0.23469387755102042,0.16326530612244897
high_school_world_history,0.5048543689320388,0.22330097087378642,0.11650485436893204,0.1553398058252427
human_aging,0.35185185185185186,0.1111111111111111,0.23148148148148148,0.3055555555555556
human_sexuality,0.36923076923076925,0.06153846153846154,0.2153846153846154,0.35384615384615387
international_law,0.5714285714285714,0.09523809523809523,0.14285714285714285,0.19047619047619047
jurisprudence,0.5,0.10869565217391304,0.17391304347826086,0.21739130434782608
logical_fallacies,0.2972972972972973,0.10810810810810811,0.3108108108108108,0.28378378378378377
machine_learning,0.3611111111111111,0.09722222222222222,0.2222222222222222,0.3194444444444444
management,0.32558139534883723,0.13953488372093023,0.3023255813953488,0.23255813953488372
marketing,0.4606741573033708,0.1348314606741573,0.1348314606741573,0.2696629213483146
medical_genetics,0.43137254901960786,0.27450980392156865,0.11764705882352941,0.17647058823529413
miscellaneous,0.5392156862745098,0.15359477124183007,0.11764705882352941,0.1895424836601307
moral_disputes,0.4378698224852071,0.17751479289940827,0.15976331360946747,0.22485207100591717
moral_scenarios,0.7157360406091371,0.17258883248730963,0.09983079526226735,0.011844331641285956
nutrition,0.4215686274509804,0.14705882352941177,0.24509803921568626,0.18627450980392157
professional_accounting,0.48739495798319327,0.226890756302521,0.17647058823529413,0.1092436974789916
professional_medicine,0.43859649122807015,0.17543859649122806,0.2631578947368421,0.12280701754385964
professional_psychology,0.4397163120567376,0.22695035460992907,0.1347517730496454,0.19858156028368795
public_relations,0.3939393939393939,0.15151515151515152,0.12121212121212122,0.3333333333333333
security_studies,0.5,0.125,0.125,0.25
sociology,0.35294117647058826,0.35294117647058826,0.11764705882352941,0.17647058823529413
us_foreign_policy,0.5555555555555556,0.1111111111111111,0.0,0.3333333333333333
virology,0.45454545454545453,0.2727272727272727,0.13636363636363635,0.13636363636363635
world_religions,0.6666666666666666,0.26666666666666666,0.0,0.06666666666666667
Mean,0.46017880395745475,0.1731751958253957,0.1699575654113993,0.19668843480575027
