Dataset,0,1,2,3
anatomy,0.008759962853378295,0.009312002782520493,-0.01413888279989138,-0.003933082836007407
astronomy,-0.0007391589027445772,0.011126508017113956,-0.0036760141867960977,-0.0067113349275732676
business_ethics,0.02360702991728561,0.039316083129445206,-0.020943597550642443,-0.04197951549608836
clinical_knowledge,0.006560368505612424,0.0014614991586274634,0.005108673069887146,-0.013130540734127005
college_biology,0.005304903551575257,-0.0012398068401828638,0.010415986623959442,-0.014481083335351821
college_chemistry,-0.0009144506117149814,0.0004052111824817267,0.013380968227637416,-0.012871728798404133
college_computer_science,0.00460931948406991,0.0042898235044320915,0.0016464323835982397,-0.010545575372100255
college_mathematics,-0.0082916421929536,-0.007701945395918772,0.02322637166601789,-0.007232784077145504
college_physics,0.01163586489368297,0.002433996900773547,0.008278877534499338,-0.022348739328955827
computer_security,0.0027623508169810906,-0.0038367524294192212,0.0141402686650456,-0.013065867052607469
econometrics,-0.009520625317387676,0.01363581725731701,0.005415173115979943,-0.009530365055909318
electrical_engineering,-0.008497353746653946,0.005037012313389433,0.009113803820456401,-0.00565346238719186
elementary_mathematics,0.004618504248464134,0.0025644934349856874,0.006615036104581959,-0.013798033788031822
formal_logic,-0.01750076494466765,0.035072980801567955,0.011957973284214135,-0.029530189141114382
global_facts,-0.013277179950304085,0.0022132614675206275,0.014898024974289284,-0.003834106491505826
high_school_biology,0.006581868378176342,0.0003707473247662879,0.002304762850855735,-0.00925737855379842
high_school_chemistry,-0.020213964653916117,0.007836295835561766,0.010600745606392029,0.0017769232119623224
high_school_computer_science,-0.00786491170452168,0.012629426039443989,0.01796412993536539,-0.022728644270287715
high_school_european_history,0.004614412527776501,0.004415779538833806,-0.006974105706442461,-0.0020560863601678525
high_school_geography,-0.009685560465286583,0.008046749175919451,0.01030011057910886,-0.008661299289741686
high_school_government_and_politics,0.026690531763958233,-0.002404531042868238,-0.008072917916427766,-0.016213082804662243
high_school_macroeconomics,-0.0036807618830915767,0.0026691857205572295,0.0052104378129201045,-0.0041988616503857434
high_school_microeconomics,-0.009558982158895155,-0.0008439861954001038,0.021740147208523616,-0.011337178854228386
high_school_physics,0.022305525348519456,-0.003129683242586445,0.0052568168785893515,-0.024432658984522404
high_school_psychology,0.01693890151558225,0.010273582708954815,-0.005778799986343078,-0.021433684238193973
high_school_statistics,0.002963441498108371,0.0023635817720055047,0.0010244640299371388,-0.006351487300051001
high_school_us_history,0.020323430848510377,0.01125584267068433,-0.013649774824319755,-0.017929498694874937
high_school_world_history,0.0016568520201875325,0.012753476378691328,-0.006036239801234869,-0.00837408859764395
human_aging,-0.005588331408592426,-0.005116254961494593,0.013621161633533843,-0.0029165752634468245
human_sexuality,-0.0033767713227925017,-0.0085279718146333,0.018344416097458682,-0.006439672960032894
international_law,0.011764842597133174,0.018485165894795402,-0.004205452715889527,-0.026044555776039008
jurisprudence,0.027483907885180847,-0.0021022080070718513,-0.0016339231052775322,-0.023747776772831478
logical_fallacies,0.012907328712765231,0.008691159037462204,-0.005210978823958254,-0.01638750892626918
machine_learning,0.021709294594725315,-0.006176605100309471,-0.0009284983530614271,-0.014604191141354361
management,0.013743107688728773,0.0031126625707487837,0.0036361813831291417,-0.020491951642606657
marketing,-0.005422304887566676,0.0018152824411797608,0.0018967585322366143,0.0017102639141503007
medical_genetics,0.015441446519561211,-0.0006613928129840657,0.009568441237221184,-0.02434849494379833
miscellaneous,0.020117013873359013,-0.00037001244447706916,0.004600548440966426,-0.024347549869848356
moral_disputes,0.0012004723566706732,0.005154992358896757,0.01176951463470069,-0.018124979350268133
moral_scenarios,-0.0255430974620141,0.012453104019591585,0.019603396404260176,-0.00651340296183766
nutrition,0.002245162239908935,-0.002700480987002832,0.017607043233128464,-0.01715172448603458
professional_accounting,-0.011376921146174702,-5.894288756765065e-05,0.009416166080693372,0.002019697953048988
professional_medicine,-0.009167317822302457,0.007800454338206822,0.016344511917826807,-0.014977648433731172
professional_psychology,0.007383146516359115,0.002000326243139991,0.003094697138765118,-0.012478169898264196
public_relations,0.019748114863672186,0.010339234596825952,-0.005527743072527638,-0.0245596063879705
security_studies,0.03680392008556216,-0.010328199297904253,-0.01007587458938148,-0.016399846198276405
sociology,0.007844428101616945,0.018519808810884525,-0.02927753992950188,0.0029133030170004
us_foreign_policy,0.0047843310784790455,0.01811286279158164,-0.014671695613032394,-0.008225498257028292
virology,0.023155127425555685,-0.004912443541493741,-0.006846552806925865,-0.011396131077136058
world_religions,0.09701883266804426,-0.022046098286319815,-0.039757013956100554,-0.035215720425623945
Mean,0.0029915629976956133,0.004636335371237009,0.005355207503118685,-0.012983105872051304
Std,0.016474134957335913,0.008211418720802794,0.010592982950411842,0.008834758209140998
