Dataset,A,B,C,D
anatomy,0.98,0.16666666666666666,0.5454545454545454,0.6111111111111112
astronomy,0.8974358974358975,0.23076923076923078,0.3157894736842105,0.42857142857142855
business_ethics,0.9473684210526315,0.0625,0.5,0.5833333333333334
clinical_knowledge,0.9649122807017544,0.13333333333333333,0.42857142857142855,0.45
college_biology,0.9666666666666667,0.3125,0.4782608695652174,0.6470588235294118
college_chemistry,1.0,0.0,0.0,0.09090909090909091
college_computer_science,1.0,0.16666666666666666,0.36363636363636365,0.5
college_mathematics,1.0,0.0,0.0,0.1111111111111111
college_physics,0.9811320754716981,0.08333333333333333,0.0,0.18181818181818182
computer_security,0.925,0.3333333333333333,0.35714285714285715,0.5714285714285714
econometrics,0.9803921568627451,0.0,0.15384615384615385,0.29411764705882354
electrical_engineering,0.9714285714285714,0.0,0.2777777777777778,0.4375
elementary_mathematics,0.9846938775510204,0.05714285714285714,0.0,0.11428571428571428
formal_logic,0.9666666666666667,0.0,0.5333333333333333,0.6666666666666666
global_facts,0.9629629629629629,0.0,0.08333333333333333,0.16666666666666666
high_school_biology,0.9122807017543859,0.391304347826087,0.7073170731707317,0.6382978723404256
high_school_chemistry,0.9739130434782609,0.06666666666666667,0.05555555555555555,0.125
high_school_computer_science,1.0,0.25,0.5384615384615384,0.5454545454545454
high_school_european_history,0.9423076923076923,0.4642857142857143,0.5185185185185185,0.76
high_school_geography,0.8918918918918919,0.4074074074074074,0.7241379310344828,0.7
high_school_government_and_politics,0.873015873015873,0.4,0.6060606060606061,0.6
high_school_macroeconomics,0.9176470588235294,0.2765957446808511,0.4883720930232558,0.4230769230769231
high_school_microeconomics,0.9361702127659575,0.28,0.5609756097560976,0.5625
high_school_physics,0.9759036144578314,0.14285714285714285,0.0,0.0
high_school_psychology,0.9230769230769231,0.5168539325842697,0.7745098039215687,0.7528089887640449
high_school_statistics,0.9368421052631579,0.2,0.48,0.3888888888888889
high_school_us_history,0.95,0.5277777777777778,0.7714285714285715,0.7272727272727273
high_school_world_history,0.9393939393939394,0.55,0.8205128205128205,0.723404255319149
human_aging,0.9595959595959596,0.14814814814814814,0.3448275862068966,0.48
human_sexuality,0.9473684210526315,0.3076923076923077,0.5625,0.4090909090909091
international_law,0.9782608695652174,0.35294117647058826,0.5454545454545454,0.7333333333333333
jurisprudence,0.9166666666666666,0.23076923076923078,0.5454545454545454,0.5
logical_fallacies,0.8888888888888888,0.038461538461538464,0.7272727272727273,0.7619047619047619
machine_learning,0.9803921568627451,0.0,0.2,0.18181818181818182
management,0.8367346938775511,0.0,0.6363636363636364,0.5833333333333334
marketing,0.9130434782608695,0.48717948717948717,0.875,0.85
medical_genetics,0.9666666666666667,0.125,0.6428571428571429,0.6
miscellaneous,0.9133333333333333,0.3177570093457944,0.5565217391304348,0.6698113207547169
moral_disputes,0.9083333333333333,0.2,0.5483870967741935,0.6041666666666666
moral_scenarios,1.0,0.0625,0.0,0.313953488372093
nutrition,0.9245283018867925,0.2222222222222222,0.5384615384615384,0.45161290322580644
professional_accounting,0.92,0.23684210526315788,0.6578947368421053,0.56
professional_medicine,0.8571428571428571,0.047619047619047616,0.6538461538461539,0.5
professional_psychology,0.9081632653061225,0.2413793103448276,0.7666666666666667,0.675
public_relations,1.0,0.2222222222222222,0.14285714285714285,0.14285714285714285
security_studies,1.0,0.4444444444444444,0.4444444444444444,0.6666666666666666
sociology,1.0,0.16666666666666666,0.5,0.6666666666666666
us_foreign_policy,1.0,0.5,1.0,0.7142857142857143
virology,1.0,0.0,0.6,0.5714285714285714
world_religions,1.0,0.5833333333333334,0.75,0.5833333333333334
Mean,0.9429228166093049,0.23462427381029952,0.4607875479694324,0.5109187290583929
