Dataset,A,B,C,D
anatomy,0.21739130434782608,1.0,0.6206896551724138,0.7368421052631579
astronomy,0.11764705882352941,0.9375,0.625,0.6111111111111112
business_ethics,0.21428571428571427,0.9444444444444444,0.6470588235294118,0.3076923076923077
clinical_knowledge,0.27906976744186046,0.935064935064935,0.6727272727272727,0.4864864864864865
college_biology,0.13333333333333333,0.8636363636363636,0.5217391304347826,0.6842105263157895
college_chemistry,0.15789473684210525,0.8787878787878788,0.7142857142857143,0.35714285714285715
college_computer_science,0.15789473684210525,0.9130434782608695,0.6818181818181818,0.5625
college_mathematics,0.0,0.90625,0.5806451612903226,0.7777777777777778
college_physics,0.13636363636363635,0.875,0.75,0.4
computer_security,0.09523809523809523,0.9545454545454546,0.7142857142857143,0.6875
econometrics,0.13636363636363635,0.9487179487179487,0.7058823529411765,0.5714285714285714
electrical_engineering,0.18518518518518517,0.8974358974358975,0.6923076923076923,0.7083333333333334
elementary_mathematics,0.0,0.9461077844311377,0.5,0.10344827586206896
formal_logic,0.15,0.9387755102040817,0.5,0.23809523809523808
global_facts,0.0,0.875,0.625,0.5
high_school_biology,0.2909090909090909,0.8941176470588236,0.5517241379310345,0.64
high_school_chemistry,0.10344827586206896,0.8974358974358975,0.5172413793103449,0.32142857142857145
high_school_computer_science,0.05555555555555555,0.9142857142857143,0.3333333333333333,0.5833333333333334
high_school_european_history,0.27586206896551724,0.8421052631578947,0.59375,0.7878787878787878
high_school_geography,0.2,0.9032258064516129,0.5833333333333334,0.53125
high_school_government_and_politics,0.16129032258064516,0.9,0.42857142857142855,0.5925925925925926
high_school_macroeconomics,0.2,0.8955223880597015,0.578125,0.5254237288135594
high_school_microeconomics,0.19047619047619047,0.8970588235294118,0.6511627906976745,0.5128205128205128
high_school_physics,0.058823529411764705,0.8870967741935484,0.7777777777777778,0.3333333333333333
high_school_psychology,0.21,0.9367816091954023,0.6428571428571429,0.5897435897435898
high_school_statistics,0.0,0.8712871287128713,0.6,0.22857142857142856
high_school_us_history,0.22857142857142856,0.8923076923076924,0.6363636363636364,0.5806451612903226
high_school_world_history,0.2916666666666667,0.8656716417910447,0.6153846153846154,0.6052631578947368
human_aging,0.21818181818181817,0.9591836734693877,0.6756756756756757,0.6666666666666666
human_sexuality,0.15384615384615385,0.8857142857142857,0.6896551724137931,0.6111111111111112
international_law,0.07142857142857142,0.90625,0.7058823529411765,0.6521739130434783
jurisprudence,0.11538461538461539,0.9142857142857143,0.5384615384615384,0.5714285714285714
logical_fallacies,0.11428571428571428,0.9534883720930233,0.6129032258064516,0.6086956521739131
machine_learning,0.21052631578947367,0.8125,0.7741935483870968,0.4
management,0.13636363636363635,0.9,0.6842105263157895,0.6153846153846154
marketing,0.4745762711864407,0.9347826086956522,0.6521739130434783,0.7027027027027027
medical_genetics,0.2857142857142857,0.9714285714285714,0.7272727272727273,0.38461538461538464
miscellaneous,0.21212121212121213,0.9504132231404959,0.6302521008403361,0.5588235294117647
moral_disputes,0.136986301369863,0.9298245614035088,0.6122448979591837,0.7272727272727273
moral_scenarios,0.0,0.7902621722846442,0.6460674157303371,0.3644859813084112
nutrition,0.19298245614035087,0.9459459459459459,0.723404255319149,0.5882352941176471
professional_accounting,0.1016949152542373,0.9166666666666666,0.46153846153846156,0.14285714285714285
professional_medicine,0.0,0.9487179487179487,0.42857142857142855,0.7931034482758621
professional_psychology,0.1728395061728395,0.9361702127659575,0.6862745098039216,0.6
public_relations,0.07692307692307693,0.9166666666666666,0.75,0.7142857142857143
security_studies,0.6,0.8333333333333334,0.7777777777777778,0.5333333333333333
sociology,0.2857142857142857,0.8888888888888888,0.8333333333333334,0.8333333333333334
us_foreign_policy,0.6,1.0,1.0,1.0
virology,0.2857142857142857,1.0,0.6,0.6
world_religions,0.5,1.0,0.75,0.3333333333333333
Mean,0.16280494071068027,0.9068804922193513,0.6223677250349239,0.5226389320850623
