Dataset,top_1_bin,top_2_bin,top_3_bin,top_4_bin
anatomy,69.44444444444444,15.74074074074074,9.25925925925926,5.555555555555555
astronomy,53.2258064516129,31.451612903225804,12.096774193548386,3.225806451612903
business_ethics,65.0,16.25,16.25,2.5
clinical_knowledge,62.735849056603776,18.867924528301888,12.264150943396226,6.132075471698113
college_biology,77.58620689655172,12.93103448275862,5.172413793103448,4.310344827586206
college_chemistry,33.75,26.25,21.25,18.75
college_computer_science,45.0,15.0,22.5,17.5
college_mathematics,33.75,23.75,22.5,20.0
college_physics,38.095238095238095,26.19047619047619,22.61904761904762,13.095238095238095
computer_security,81.25,11.25,3.75,3.75
econometrics,30.43478260869565,32.608695652173914,18.478260869565215,18.478260869565215
electrical_engineering,64.6551724137931,14.655172413793103,11.206896551724137,9.482758620689655
elementary_mathematics,40.131578947368425,21.710526315789476,23.68421052631579,14.473684210526317
formal_logic,33.65384615384615,30.76923076923077,21.153846153846153,14.423076923076923
global_facts,46.25,22.5,21.25,10.0
high_school_biology,72.98387096774194,15.32258064516129,9.274193548387096,2.419354838709677
high_school_chemistry,46.34146341463415,23.78048780487805,18.29268292682927,11.585365853658537
high_school_computer_science,56.25,25.0,10.0,8.75
high_school_european_history,72.72727272727272,15.909090909090908,5.303030303030303,6.0606060606060606
high_school_geography,77.5,13.125,6.875,2.5
high_school_government_and_politics,82.05128205128206,5.76923076923077,8.333333333333334,3.8461538461538467
high_school_macroeconomics,53.20512820512821,21.474358974358974,16.98717948717949,8.333333333333334
high_school_microeconomics,58.85416666666667,18.229166666666668,15.104166666666668,7.812500000000001
high_school_physics,38.70967741935483,28.2258064516129,17.741935483870968,15.32258064516129
high_school_psychology,74.3119266055046,13.53211009174312,5.73394495412844,6.422018348623854
high_school_statistics,43.18181818181819,24.431818181818183,19.31818181818182,13.06818181818182
high_school_us_history,74.39024390243902,20.73170731707317,4.2682926829268295,0.6097560975609756
high_school_world_history,81.25,9.375,7.291666666666667,2.0833333333333335
human_aging,56.111111111111114,22.22222222222222,12.777777777777779,8.88888888888889
human_sexuality,75.92592592592592,13.88888888888889,7.407407407407407,2.7777777777777777
international_law,73.0,12.0,10.0,5.0
jurisprudence,73.86363636363637,11.363636363636365,7.954545454545455,6.818181818181818
logical_fallacies,65.15151515151516,22.727272727272727,9.848484848484848,2.2727272727272725
machine_learning,40.21739130434782,26.08695652173913,20.652173913043477,13.043478260869565
management,71.42857142857143,16.666666666666668,8.333333333333334,3.571428571428571
marketing,88.29787234042553,9.042553191489361,1.5957446808510638,1.0638297872340425
medical_genetics,65.0,22.5,10.0,2.5
miscellaneous,78.98089171974522,11.305732484076433,6.369426751592356,3.343949044585987
moral_disputes,65.35714285714286,16.42857142857143,10.0,8.214285714285715
moral_scenarios,24.441340782122904,43.29608938547486,12.430167597765362,19.83240223463687
nutrition,73.11320754716981,13.679245283018869,8.018867924528301,5.188679245283019
professional_accounting,41.477272727272734,21.022727272727273,25.56818181818182,11.931818181818183
professional_medicine,69.44444444444444,18.51851851851852,4.62962962962963,7.407407407407407
professional_psychology,65.625,23.046875,8.984375,2.34375
public_relations,33.33333333333333,38.888888888888886,16.666666666666664,11.11111111111111
security_studies,52.5,25.0,10.0,12.5
sociology,53.57142857142858,21.42857142857143,17.857142857142858,7.142857142857143
us_foreign_policy,95.0,5.0,0.0,0.0
virology,35.714285714285715,42.85714285714286,21.42857142857143,0.0
world_religions,95.83333333333334,4.166666666666667,0.0,0.0
Mean,59.77985829959514,20.318825910931174,11.740890688259109,8.160425101214575
