Dataset,0,1,2,3
anatomy,0.48,0.06,0.08,0.38
astronomy,0.4069767441860465,0.16279069767441862,0.19767441860465115,0.23255813953488372
business_ethics,0.4444444444444444,0.2222222222222222,0.16666666666666666,0.16666666666666666
clinical_knowledge,0.44715447154471544,0.13821138211382114,0.13821138211382114,0.2764227642276423
college_biology,0.3380281690140845,0.07042253521126761,0.2112676056338028,0.38028169014084506
college_chemistry,0.43478260869565216,0.13043478260869565,0.14492753623188406,0.2898550724637681
college_computer_science,0.43103448275862066,0.1206896551724138,0.1896551724137931,0.25862068965517243
college_mathematics,0.4489795918367347,0.12244897959183673,0.22448979591836735,0.20408163265306123
college_physics,0.44642857142857145,0.125,0.26785714285714285,0.16071428571428573
computer_security,0.47058823529411764,0.14705882352941177,0.14705882352941177,0.23529411764705882
econometrics,0.5166666666666667,0.13333333333333333,0.15,0.2
electrical_engineering,0.5571428571428572,0.08571428571428572,0.14285714285714285,0.21428571428571427
elementary_mathematics,0.37850467289719625,0.1261682242990654,0.3037383177570093,0.19158878504672897
formal_logic,0.4888888888888889,0.15555555555555556,0.14444444444444443,0.2111111111111111
global_facts,0.4406779661016949,0.15254237288135594,0.2711864406779661,0.13559322033898305
high_school_biology,0.3902439024390244,0.10569105691056911,0.17073170731707318,0.3333333333333333
high_school_chemistry,0.525,0.10833333333333334,0.2,0.16666666666666666
high_school_computer_science,0.46,0.14,0.2,0.2
high_school_european_history,0.3333333333333333,0.15789473684210525,0.14035087719298245,0.3684210526315789
high_school_geography,0.42696629213483145,0.0898876404494382,0.15730337078651685,0.3258426966292135
high_school_government_and_politics,0.19642857142857142,0.10714285714285714,0.21428571428571427,0.48214285714285715
high_school_macroeconomics,0.42920353982300885,0.09734513274336283,0.1902654867256637,0.2831858407079646
high_school_microeconomics,0.5377358490566038,0.05660377358490566,0.1509433962264151,0.25471698113207547
high_school_physics,0.26506024096385544,0.12048192771084337,0.37349397590361444,0.24096385542168675
high_school_psychology,0.365,0.115,0.175,0.345
high_school_statistics,0.32231404958677684,0.09090909090909091,0.19834710743801653,0.3884297520661157
high_school_us_history,0.34328358208955223,0.08955223880597014,0.208955223880597,0.3582089552238806
high_school_world_history,0.4444444444444444,0.1111111111111111,0.16666666666666666,0.2777777777777778
human_aging,0.4411764705882353,0.14705882352941177,0.19607843137254902,0.21568627450980393
human_sexuality,0.36363636363636365,0.09090909090909091,0.2727272727272727,0.2727272727272727
international_law,0.37142857142857144,0.2857142857142857,0.17142857142857143,0.17142857142857143
jurisprudence,0.40384615384615385,0.15384615384615385,0.11538461538461539,0.3269230769230769
logical_fallacies,0.265625,0.171875,0.203125,0.359375
machine_learning,0.6551724137931034,0.1206896551724138,0.10344827586206896,0.1206896551724138
management,0.3783783783783784,0.16216216216216217,0.21621621621621623,0.24324324324324326
marketing,0.3424657534246575,0.1506849315068493,0.1506849315068493,0.3561643835616438
medical_genetics,0.38095238095238093,0.16666666666666666,0.07142857142857142,0.38095238095238093
miscellaneous,0.35454545454545455,0.11818181818181818,0.22727272727272727,0.3
moral_disputes,0.47019867549668876,0.10596026490066225,0.16556291390728478,0.2582781456953642
moral_scenarios,0.5317796610169492,0.08686440677966102,0.17372881355932204,0.2076271186440678
nutrition,0.5294117647058824,0.15966386554621848,0.13445378151260504,0.17647058823529413
professional_accounting,0.3431372549019608,0.18627450980392157,0.4215686274509804,0.049019607843137254
professional_medicine,0.10869565217391304,0.17391304347826086,0.45652173913043476,0.2608695652173913
professional_psychology,0.422680412371134,0.2268041237113402,0.2268041237113402,0.12371134020618557
public_relations,0.47058823529411764,0.17647058823529413,0.23529411764705882,0.11764705882352941
security_studies,0.42857142857142855,0.14285714285714285,0.0,0.42857142857142855
sociology,0.2,0.2,0.3,0.3
us_foreign_policy,0,0,0,0
virology,0.16666666666666666,0.0,0.3333333333333333,0.5
world_religions,0.25,0.0,0.0,0.75
Mean,0.4115665989704329,0.12438839020832013,0.19603158388277037,0.2654830625660069
