question,subject,choices,answer,question_id,gold_answer,modified_options,Predicted_token_ID,Normalized_A_probs,Normalized_B_probs,Normalized_C_probs,Normalized_D_probs,predicted_token
"Question: Which of the following is incorrectly named?
Options: 
A. CaCl2   calcium chloride
B. Fe(NO3)3   iron(III) nitrate
D. AlBr3   aluminum tribromide
C. K2Cr2O7   potassium dichromate
Answer: 
",high_school_chemistry,"['CaCl2   calcium chloride' 'Fe(NO3)3   iron(III) nitrate'
 'AlBr3   aluminum tribromide' 'K2Cr2O7   potassium dichromate']",2,79,D,ABDC,C,0.2477119970115464,0.1650117704315784,0.3866729453923192,0.2006032871645559,C
"Question: This question refers to the following information.
I walk alongside the column, ask what's going on.
A soldier says simply: ""They call up more every day.
""Some of us were sent north to the Yellow River at age fifteen,
And now at forty we're heading off to the garrisons in the west.
On our first tour, the village headman had to tie our bandannas for us.
When we came back, our hair was white, but still there's more unrest.
The frontier garrisons run with blood, enough to fill an ocean,
But the Martial Emperor's territorial ambitions have yet to crest.
In the hundred districts east of the mountains, throughout the land of Han,
There must be ten thousand villages that brambles now infest.
Even if wives are strong enough to handle a hoe and plow,
The crops grow every which way, the fields are all a mess.
It's hardest for the Shanxi men, with their reputations as fighters:
They're rounded up like dogs or chickens, every male impressed.
""But sir, though it's good of you to ask,
Complaining isn't part of the soldier's task.
We can only shake our heads. Take this winter:
The Shanxi troops were never sent home.
The District Officers are demanding the land tax,
But where will it come from? You can't get blood from a stone!
I honestly think it's bad luck to bear a son now,
It's better to have a daughter: at least she can marry
And live with the neighbors next door.
But a son will end up lying on some distant prairie.""
Du Fu, ""Ballad of the Army Carts,"" ca. 750 C.E.
The poem provides evidence of which of the following as a major cause of later Tang decline?
Options: 
C. Discontent among the peasantry due to oppressive taxation
B. Foreign invasion of the Tang heartlands
A. The spread of Buddhism and Taoism as a reaction to state-sponsored Confucianism
D. An ineffective bureaucracy and poor leadership
Answer: 
",high_school_world_history,"['Discontent among the peasantry due to oppressive taxation'
 'Foreign invasion of the Tang heartlands'
 'The spread of Buddhism and Taoism as a reaction to state-sponsored Confucianism'
 'An ineffective bureaucracy and poor leadership']",0,58,C,CBAD,C,0.0611731048511828,0.018082735269104,0.8989322172771865,0.0218119426025265,C
"Question: Which of the following did Thatcher's government not strive to achieve:
Options: 
C. marketization and privatization
B. individual freedom, choice and responsibility
A. generous financial benefits for single parents, students and the unemployed
D. the rolling back of the welfare state
Answer: 
",sociology,"['marketization and privatization'
 'individual freedom, choice and responsibility'
 'generous financial benefits for single parents, students and the unemployed'
 'the rolling back of the welfare state']",2,96,A,CBAD,D,0.2568576220496569,0.1353544603748373,0.1353544603748373,0.4724334572006683,D
"Question: One's ability to make inferences about the behavior of a population from the behavior of a sample of that population is referred to as
Options: 
A. reliability
D. external validity
C. internal validity
B. inter-rater reliability
Answer: 
",high_school_psychology,"['reliability' 'external validity' 'internal validity'
 'inter-rater reliability']",1,0,D,ADCB,D,0.0577368973274978,0.0634115752779557,0.1863769847453506,0.6924745426491958,D
"Question: An animal cell that is permeable to water but not salts has an internal NaCl concentration of 10%. If placed in freshwater the cell will
Options: 
A. plasmolyze
D. swell and eventually lyse
C. endocytose water into a large central vacuole
B. shrivel
Answer: 
",high_school_biology,"['plasmolyze' 'swell and eventually lyse'
 'endocytose water into a large central vacuole' 'shrivel']",1,66,D,ADCB,B,0.0680314218710016,0.5696201110635107,0.0974505049127141,0.2648979621527734,B
"Question: A person who practices the Hindu religion would be most likely to
Options: 
A. visit a shrine built on the shore of a lake.
C. pray five times a day.
B. bathe in the Ganges River.
D. make a pilgrimage to Jerusalem.
Answer: 
",high_school_geography,"['visit a shrine built on the shore of a lake.' 'pray five times a day.'
 'bathe in the Ganges River.' 'make a pilgrimage to Jerusalem.']",2,6,B,ACBD,B,0.1578919977306647,0.5096815989312111,0.3140057268259793,0.0184206765121448,B
"Question: How would Piaget describe the process of learning something new using terminology from his cognitive development theory?
Options: 
D. When we can't assimilate new information, we change our schemas through accommodation.
B. As we encounter new social situations, we either develop healthy or unhealthy personality characteristics in order to cope with social demands.
C. Humans develop increasing abilities to think about moral choices, and our ability to think about the rights of others develops over time.
A. Rewards and punishments for behaviors are the major influence on learning in humans.
Answer: 
",high_school_psychology,"[""When we can't assimilate new information, we change our schemas through accommodation.""
 'As we encounter new social situations, we either develop healthy or unhealthy personality characteristics in order to cope with social demands.'
 'Humans develop increasing abilities to think about moral choices, and our ability to think about the rights of others develops over time.'
 'Rewards and punishments for behaviors are the major influence on learning in humans.']",0,77,D,DBCA,A,0.6557129231090253,0.0186011455642192,0.0207510741404775,0.3049348571862779,A
"Question: Opponents of genetically modified organisms (GMOs) in food are afraid that the GMOs
Options: 
A. will hinder global trade.
B. make plants more resistant to disease.
D. may cause irreversible changes in humans.
C. make plants more resistant to drought.
Answer: 
",high_school_geography,"['will hinder global trade.' 'make plants more resistant to disease.'
 'may cause irreversible changes in humans.'
 'make plants more resistant to drought.']",2,15,D,ABDC,C,0.2620266290269073,0.1564632413892935,0.4895301387295829,0.0919799908542162,C
"Question: This question refers to the following information.
The city of Ghana consists of two towns. One is inhabited by Muslims and has twelve mosques, salaried imams and muezzins, and jurists and scholars. In the environs are wells with sweet water, from which they drink and with which they grow vegetables. . . . The king's interpreters, the official in charge of his treasury and the majority of his ministers are Muslims. Only royalty may wear sewn clothes. All other people wear robes of cotton, silk, or brocade, according to their means. . . . The king adorns himself like a woman, wearing necklaces round his neck and bracelets on his forearms. . . . He sits . . . in a domed pavilion around which stand ten horses. When people who profess the same religion as the king approach him they fall on their knees and sprinkle dust on their heads, for this is their way of greeting him. As for the Muslims, they greet him only by clapping their hands. [The people's] religion is paganism and the worship of idols. . . . On every donkey-load of salt when it is brought into the country their king levies one golden dinar, and two dinars when it is sent out. From a load of copper the king's due is five mithqals, and from a load of other goods ten mithqals. . . . The nuggets found in all the mines of his country are reserved for the king, only this gold dust being left for the people. But for this the people would accumulate gold until it lost its value. Beyond this country lies another called Malal, the king of which was sincerely attached to Islam, while the common people of his kingdom remained polytheists. Since then their rulers have been given the title of al-musulmani .
—The Book of Routes and Realms , by Abu Ubaydallah al-Bakri, eleventh-century Muslim historian and geographer
Based on the excerpt, which of the following statements correctly describes Islam's influence in Africa during this time period?
Options: 
A. Imams and muezzins ensured that all Africans adhered to Islamic law.
D. Some elites converted to Islam, but lower classes kept their traditional beliefs.
C. Muslim merchants refused to do business with anyone who was not Muslim.
B. African kings required Muslims to conform to pagan customs at court.
Answer: 
",high_school_world_history,"['Imams and muezzins ensured that all Africans adhered to Islamic law.'
 'Some elites converted to Islam, but lower classes kept their traditional beliefs.'
 'Muslim merchants refused to do business with anyone who was not Muslim.'
 'African kings required Muslims to conform to pagan customs at court.']",1,17,D,ADCB,D,0.0356408917157605,0.1824189879679237,0.0490973974995533,0.7328427228167624,D
"Question: This question refers to the following information.
The passage below is the Chinese emperor's response to English King George III's diplomatic envoys, who were seeking expanded trading privileges (1793).
Strange and costly objects do not interest me. If I have commanded that the tribute offerings sent by you, O King, are to be accepted, this was solely in consideration for the spirit which prompted you to dispatch them from afar. . . . As your Ambassador can see for himself, we possess all things. I set no value on objects strange or ingenious, and have no use for your country's manufactures. It behooves you, O King, to display even greater devotion and loyalty in future, so that, by perpetual submission to our Throne, you may secure peace and prosperity.
How did the Chinese restrict foreign trade during the era 1750–1900?
Options: 
C. European merchants were confined to a few cities designated for foreign trade.
B. Only the Dutch traded with China; other Europeans had to use them as intermediaries.
A. The Chinese imposed extraordinary tariffs on all foreign products.
D. They passed laws intended to persecute and harass foreign residents.
Answer: 
",high_school_world_history,"['European merchants were confined to a few cities designated for foreign trade.'
 'Only the Dutch traded with China; other Europeans had to use them as intermediaries.'
 'The Chinese imposed extraordinary tariffs on all foreign products.'
 'They passed laws intended to persecute and harass foreign residents.']",0,11,C,CBAD,A,0.514201261557859,0.1341374272234212,0.2752321199543082,0.0764291912644115,A
