Dataset,A,B,C,D
anatomy,0.007027481220973977,-0.0013880947362052143,0.012777970625966958,-0.01841735711073575
astronomy,0.00016728281524741595,-0.011264927614053795,0.020638353843549104,-0.009540709044742718
business_ethics,0.03210064609342321,0.001358265699280381,-0.0031004161655144025,-0.030358495627189175
clinical_knowledge,0.017802338186214725,0.008279262746348534,-0.006718284970951727,-0.019363315961611532
college_biology,-0.0018877412920977749,-0.0014622664203321478,-0.0008933221070997754,0.004243329819529698
college_chemistry,0.005501417670547418,0.00035137864825653814,-0.004369045743921725,-0.001483750574882231
college_computer_science,0.0023064750722007615,0.0065087949865465095,-0.004510583104572974,-0.004304686954174311
college_mathematics,0.011052180851267981,0.0027412790285944455,-0.00914464114793976,-0.004648818731922674
college_physics,0.001092121720263517,-0.0001503291315731875,0.00408927869744187,-0.005031071286132151
computer_security,0.019767172928081195,0.018648948892143316,-0.024237128147911444,-0.014178993672313123
econometrics,0.010098940340736273,0.011530012507125709,-0.015555450312152795,-0.00607350253570918
electrical_engineering,0.04428555614107646,-0.01982426123091585,-0.005721265849727916,-0.018740029060432664
elementary_mathematics,-0.0017823923910502693,0.004034215347613716,-0.006697824726148188,0.00444600176958472
formal_logic,0.003880366153967252,0.007888727991956598,-0.010002574779156087,-0.0017665193667677631
global_facts,0.015453914757976868,0.008034716531284868,-0.012109867848214481,-0.011378763441047234
high_school_biology,0.025014316685878668,-0.0007645715454927676,-0.005248691121086169,-0.019001054019299704
high_school_chemistry,0.015783357079640313,0.0006855239699747884,0.002648995123953571,-0.019117876173568655
high_school_computer_science,0.011271042326484987,-0.019446953513681628,-0.00047951722099241756,0.008655428408189031
high_school_european_history,0.019231691153029112,-0.006370588956065966,-0.0059943361313182925,-0.006866766065644861
high_school_geography,0.035882059910548686,-0.022204606492473106,0.00317116181935094,-0.016848615237426534
high_school_government_and_politics,0.03353877386140007,-0.010414590781619867,0.007579274736361705,-0.0307034578161419
high_school_macroeconomics,0.021724532394313184,-0.0017313991387303551,-0.008700079751622306,-0.011293053503960523
high_school_microeconomics,0.02494654980666694,0.002641925921951241,-0.012134496276466039,-0.01545397945215217
high_school_physics,0.006130011757411444,0.010384749688262487,-0.005350098610256607,-0.01116466283541731
high_school_psychology,0.011913587157618657,-0.007368027178580788,0.012482474300399518,-0.01702803427943736
high_school_statistics,0.0004788875672746343,-0.006891731692223076,0.005036177513817151,0.001376666611131297
high_school_us_history,0.005840738237509385,-0.00998410560076915,0.015599554962381273,-0.011456187599121495
high_school_world_history,0.010975001079129368,-0.009604014093238203,0.006415266600629868,-0.007786253586521075
human_aging,0.01079630482651453,0.009405187184018823,-0.006115727083520817,-0.014085764927012481
human_sexuality,0.007820543892324713,-0.0019925526267797478,-0.0027870285464765138,-0.003040962719068452
international_law,0.001169435011507805,-0.011150122011518299,0.03135422026245005,-0.021373533262439584
jurisprudence,0.02966016958242676,0.005017805328473832,-0.0033941514686609,-0.03128382344223965
logical_fallacies,0.010745285371211596,-0.0222980738206513,0.026082715601598444,-0.014529927152158811
machine_learning,-0.019904534677233687,-0.0031828614654491605,0.005079952723332171,0.018007443419350677
management,0.015684359473680937,0.0015908625558632289,0.007360232376423095,-0.024635454405967275
marketing,0.014677217581931051,-0.002094833601177931,0.004995327313007988,-0.017577711293761136
medical_genetics,0.027010686336964906,-0.012601648698613015,-0.013872153340034561,-0.0005368842983173305
miscellaneous,0.028288569776076855,-0.002715425561378604,0.0065769518221633905,-0.03215009603686164
moral_disputes,0.008343905950661368,-0.0017561870601354168,-0.00639307285750744,-0.00019464603301852512
moral_scenarios,0.007870172246828996,-0.017816351472939015,-0.011679945790809595,0.0216261250169196
nutrition,0.008889772780233146,-0.014463708407193174,-0.003667952953874065,0.00924188858083412
professional_accounting,0.01852705832931517,0.000495638679233551,-0.017129591841159517,-0.0018931051673892335
professional_medicine,0.00930790400792661,-0.0026735436231822146,-0.011915836737856664,0.005281476353112297
professional_psychology,0.013214926334629729,0.0022440328604790283,-0.01278137221801541,-0.0026775869770933602
public_relations,0.018674416075065883,0.017993067382331543,-0.013661059184977245,-0.02300642427242014
security_studies,0.02262830004040993,-0.0020211034438185546,-0.006635459400316866,-0.013971737196274508
sociology,0.04146387063127967,-0.015821076083258515,-0.0027608248332421093,-0.022881969714779044
us_foreign_policy,0.05052503409476584,-0.0010554446623029373,-0.01688071295118851,-0.0325888764812744
virology,0.034715840600448356,-0.03129125408937696,0.0036595835985338,-0.0070841701096052145
world_religions,0.04357184974054898,-0.020716670868294,-0.014396158162947315,-0.008459020709307638
Mean,0.014492478313597516,-0.004247529193908487,-0.0016386558087456624,-0.00860629331094337
Std,0.011601067317978773,0.009335223939669623,0.010706403475861914,0.015036091457654307
