Dataset,A,B,C,D
anatomy,0.9264705882352942,0.0,0.07352941176470588,0.0
astronomy,0.6555555555555556,0.08888888888888889,0.2222222222222222,0.03333333333333333
business_ethics,0.84,0.08,0.06,0.02
clinical_knowledge,0.8702290076335878,0.03816793893129771,0.07633587786259542,0.015267175572519083
college_biology,0.7866666666666666,0.05333333333333334,0.14666666666666667,0.013333333333333334
college_chemistry,0.7213114754098361,0.04918032786885246,0.19672131147540983,0.03278688524590164
college_computer_science,0.8275862068965517,0.05172413793103448,0.10344827586206896,0.017241379310344827
college_mathematics,0.7962962962962963,0.05555555555555555,0.1111111111111111,0.037037037037037035
college_physics,0.7538461538461538,0.046153846153846156,0.2,0.0
computer_security,0.8085106382978723,0.06382978723404255,0.1276595744680851,0.0
econometrics,0.8095238095238095,0.09523809523809523,0.07936507936507936,0.015873015873015872
electrical_engineering,0.8170731707317073,0.04878048780487805,0.13414634146341464,0.0
elementary_mathematics,0.7348837209302326,0.037209302325581395,0.22325581395348837,0.004651162790697674
formal_logic,0.6794871794871795,0.1282051282051282,0.08974358974358974,0.10256410256410256
global_facts,0.7543859649122807,0.05263157894736842,0.15789473684210525,0.03508771929824561
high_school_biology,0.8034682080924855,0.09248554913294797,0.07514450867052024,0.028901734104046242
high_school_chemistry,0.7175572519083969,0.04580152671755725,0.21374045801526717,0.022900763358778626
high_school_computer_science,0.8305084745762712,0.0847457627118644,0.0847457627118644,0.0
high_school_european_history,0.8,0.03529411764705882,0.09411764705882353,0.07058823529411765
high_school_geography,0.8888888888888888,0.027777777777777776,0.06481481481481481,0.018518518518518517
high_school_government_and_politics,0.8947368421052632,0.031578947368421054,0.06315789473684211,0.010526315789473684
high_school_macroeconomics,0.7678571428571429,0.044642857142857144,0.14732142857142858,0.04017857142857143
high_school_microeconomics,0.8394160583941606,0.0364963503649635,0.072992700729927,0.051094890510948905
high_school_physics,0.7441860465116279,0.0,0.23255813953488372,0.023255813953488372
high_school_psychology,0.8587360594795539,0.022304832713754646,0.10408921933085502,0.01486988847583643
high_school_statistics,0.7457627118644068,0.025423728813559324,0.211864406779661,0.01694915254237288
high_school_us_history,0.7634408602150538,0.11827956989247312,0.06451612903225806,0.053763440860215055
high_school_world_history,0.7476635514018691,0.056074766355140186,0.09345794392523364,0.102803738317757
human_aging,0.848,0.032,0.12,0.0
human_sexuality,0.8571428571428571,0.0,0.12857142857142856,0.014285714285714285
international_law,0.8305084745762712,0.06779661016949153,0.1016949152542373,0.0
jurisprudence,0.7704918032786885,0.16393442622950818,0.06557377049180328,0.0
logical_fallacies,0.8072289156626506,0.14457831325301204,0.04819277108433735,0.0
machine_learning,0.7272727272727273,0.12727272727272726,0.12727272727272726,0.01818181818181818
management,0.8490566037735849,0.03773584905660377,0.11320754716981132,0.0
marketing,0.7019230769230769,0.0673076923076923,0.20192307692307693,0.028846153846153848
medical_genetics,0.9629629629629629,0.018518518518518517,0.018518518518518517,0.0
miscellaneous,0.774798927613941,0.08310991957104558,0.128686327077748,0.013404825737265416
moral_disputes,0.7443181818181818,0.07954545454545454,0.11931818181818182,0.056818181818181816
moral_scenarios,0.8339483394833949,0.007380073800738007,0.07195571955719557,0.08671586715867159
nutrition,0.9300699300699301,0.027972027972027972,0.03496503496503497,0.006993006993006993
professional_accounting,0.7153846153846154,0.1076923076923077,0.17692307692307693,0.0
professional_medicine,0.5540540540540541,0.1891891891891892,0.24324324324324326,0.013513513513513514
professional_psychology,0.8404907975460123,0.06748466257668712,0.09202453987730061,0.0
public_relations,0.7916666666666666,0.125,0.08333333333333333,0.0
security_studies,1.0,0.0,0.0,0.0
sociology,1.0,0.0,0.0,0.0
us_foreign_policy,1.0,0.0,0.0,0.0
virology,0.75,0.0625,0.1875,0.0
world_religions,0.9166666666666666,0.08333333333333333,0.0,0.0
Mean,0.8000165146589108,0.05575530972579143,0.11640379426977203,0.027824381345525912
