Dataset,A,B,C,D
anatomy,0.9649122807017544,0.2777777777777778,0.4375,0.058823529411764705
astronomy,0.7945205479452054,0.5294117647058824,0.5714285714285714,0.38461538461538464
business_ethics,0.8809523809523809,0.5333333333333333,0.5,0.18181818181818182
clinical_knowledge,0.9067796610169492,0.42424242424242425,0.5172413793103449,0.28125
college_biology,0.8169014084507042,0.5384615384615384,0.5,0.35714285714285715
college_chemistry,0.7857142857142857,0.2727272727272727,0.6666666666666666,0.2
college_computer_science,0.9038461538461539,0.3,0.7,0.25
college_mathematics,0.9130434782608695,0.38461538461538464,0.6363636363636364,0.4
college_physics,0.82,0.3,0.5,0.0
computer_security,0.8292682926829268,0.4666666666666667,0.5714285714285714,0.1
econometrics,0.8301886792452831,0.5714285714285714,0.25,0.15384615384615385
electrical_engineering,0.8571428571428571,0.4,0.2777777777777778,0.15384615384615385
elementary_mathematics,0.8333333333333334,0.2894736842105263,0.5166666666666667,0.10526315789473684
formal_logic,0.8688524590163934,0.7333333333333333,0.7692307692307693,0.6
global_facts,0.8478260869565217,0.5555555555555556,0.35294117647058826,0.25
high_school_biology,0.8951048951048951,0.5714285714285714,0.4722222222222222,0.17647058823529413
high_school_chemistry,0.8557692307692307,0.375,0.6206896551724138,0.13333333333333333
high_school_computer_science,0.9615384615384616,0.7,0.6,0.25
high_school_european_history,0.9636363636363636,0.5,0.38461538461538464,0.20689655172413793
high_school_geography,0.9292929292929293,0.3157894736842105,0.4090909090909091,0.3
high_school_government_and_politics,0.9078947368421053,0.3793103448275862,0.38461538461538464,0.08
high_school_macroeconomics,0.8924731182795699,0.4375,0.5714285714285714,0.26666666666666666
high_school_microeconomics,0.9396551724137931,0.5217391304347826,0.4166666666666667,0.5172413793103449
high_school_physics,0.8955223880597015,0.2857142857142857,0.6296296296296297,0.1875
high_school_psychology,0.8795180722891566,0.36507936507936506,0.49206349206349204,0.16393442622950818
high_school_statistics,0.8061224489795918,0.3888888888888889,0.6666666666666666,0.15151515151515152
high_school_us_history,0.8611111111111112,0.6129032258064516,0.5714285714285714,0.21212121212121213
high_school_world_history,0.8170731707317073,0.5757575757575758,0.45,0.35135135135135137
human_aging,0.8787878787878788,0.22580645161290322,0.3076923076923077,0.08333333333333333
human_sexuality,0.8983050847457628,0.29411764705882354,0.4,0.11764705882352941
international_law,0.8936170212765957,0.42105263157894735,0.42857142857142855,0.23076923076923078
jurisprudence,0.8490566037735849,0.6923076923076923,0.45454545454545453,0.09090909090909091
logical_fallacies,0.8311688311688312,0.47368421052631576,0.2857142857142857,0.26666666666666666
machine_learning,0.9183673469387755,0.875,0.9285714285714286,0.6153846153846154
management,0.9375,0.5384615384615384,0.5384615384615384,0.1
marketing,0.8131868131868132,0.5833333333333334,0.78125,0.3103448275862069
medical_genetics,0.925,0.07692307692307693,0.3,0.058823529411764705
miscellaneous,0.8675078864353313,0.5803571428571429,0.5130434782608696,0.19047619047619047
moral_disputes,0.8435374149659864,0.574468085106383,0.4782608695652174,0.35
moral_scenarios,1.0,0.10714285714285714,0.8651685393258427,0.967391304347826
nutrition,0.9538461538461539,0.22580645161290322,0.3793103448275862,0.22727272727272727
professional_accounting,0.8602150537634409,0.46875,0.45454545454545453,0.2777777777777778
professional_medicine,0.7291666666666666,0.5652173913043478,0.5769230769230769,0.36363636363636365
professional_psychology,0.9130434782608695,0.26785714285714285,0.3673469387755102,0.25
public_relations,0.9333333333333333,0.5454545454545454,0.6,0.0
security_studies,1.0,0.5,0.3,0.1
sociology,1.0,0.7142857142857143,0.42857142857142855,0.2857142857142857
us_foreign_policy,1.0,0.8,0.2,0.2
virology,1.0,0.4,0.45454545454545453,0.2
world_religions,1.0,0.8333333333333334,0.5,0.6666666666666666
Mean,0.8882706125489768,0.42403615296349256,0.5294867497505256,0.29831468973393077
