Dataset,0,1,2,3
anatomy,0.7948717948717948,0.782608695652174,0.875,0.9090909090909091
astronomy,0.9302325581395349,0.68,0.7096774193548387,0.64
business_ethics,0.6666666666666666,0.782608695652174,0.9,0.8125
clinical_knowledge,0.7640449438202247,0.825,0.9111111111111111,0.7631578947368421
college_biology,0.8043478260869565,0.7222222222222222,0.7586206896551724,0.6521739130434783
college_chemistry,0.7027027027027027,0.5,0.8823529411764706,0.8333333333333334
college_computer_science,0.6774193548387096,0.46153846153846156,0.7647058823529411,1.0
college_mathematics,0.625,0.8333333333333334,0.875,0.9166666666666666
college_physics,0.5806451612903226,0.8333333333333334,1.0,0.7333333333333333
computer_security,0.5833333333333334,1.0,0.8947368421052632,0.95
econometrics,0.8205128205128205,0.5238095238095238,1.0,0.7058823529411765
electrical_engineering,0.6578947368421053,0.8260869565217391,0.84375,0.8260869565217391
elementary_mathematics,0.6821705426356589,0.7076923076923077,0.8108108108108109,0.6388888888888888
formal_logic,0.75,0.6363636363636364,0.8421052631578947,0.5217391304347826
global_facts,0.7272727272727273,0.8421052631578947,0.8387096774193549,0.25
high_school_biology,0.6941176470588235,0.8867924528301887,0.9285714285714286,0.8703703703703703
high_school_chemistry,0.8311688311688312,0.7142857142857143,0.8529411764705882,0.88
high_school_computer_science,0.9047619047619048,0.6818181818181818,0.75,0.5384615384615384
high_school_european_history,0.4878048780487805,0.7575757575757576,1.0,0.8333333333333334
high_school_geography,0.7358490566037735,0.8181818181818182,0.9117647058823529,0.775
high_school_government_and_politics,0.7884615384615384,0.7575757575757576,0.9210526315789473,0.8484848484848485
high_school_macroeconomics,0.7424242424242424,0.7419354838709677,0.9166666666666666,0.6896551724137931
high_school_microeconomics,0.8089887640449438,0.7692307692307693,0.925,0.8108108108108109
high_school_physics,0.6851851851851852,0.8095238095238095,0.8387096774193549,0.8888888888888888
high_school_psychology,0.7959183673469388,0.8476190476190476,0.8888888888888888,0.851063829787234
high_school_statistics,0.75,0.7272727272727273,0.8181818181818182,0.7441860465116279
high_school_us_history,0.4186046511627907,0.7674418604651163,1.0,0.9523809523809523
high_school_world_history,0.5517241379310345,0.7441860465116279,0.9591836734693877,0.9523809523809523
human_aging,0.7971014492753623,0.8181818181818182,0.8333333333333334,0.8709677419354839
human_sexuality,0.6944444444444444,0.9090909090909091,0.8064516129032258,0.8421052631578947
international_law,0.84375,0.9130434782608695,0.9047619047619048,0.75
jurisprudence,0.6296296296296297,0.6086956521739131,0.9333333333333333,0.9565217391304348
logical_fallacies,0.7435897435897436,0.6875,0.9259259259259259,0.8235294117647058
machine_learning,0.825,0.8823529411764706,1.0,0.8823529411764706
management,0.7083333333333334,0.8260869565217391,0.9166666666666666,0.6923076923076923
marketing,0.8297872340425532,0.8541666666666666,0.9047619047619048,0.8235294117647058
medical_genetics,0.5806451612903226,0.8125,0.8461538461538461,0.8
miscellaneous,0.7806122448979592,0.8633093525179856,0.87248322147651,0.7708333333333334
moral_disputes,0.6375,0.6785714285714286,0.8307692307692308,0.8354430379746836
moral_scenarios,0.0,0.34210526315789475,0.6716981132075471,0.9885057471264368
nutrition,0.9012345679012346,0.9111111111111111,0.8297872340425532,0.717948717948718
professional_accounting,0.6140350877192983,0.7,0.8928571428571429,0.7391304347826086
professional_medicine,0.631578947368421,0.8,0.9629629629629629,0.9444444444444444
professional_psychology,0.7708333333333334,0.7704918032786885,0.9827586206896551,0.9512195121951219
public_relations,0.6923076923076923,0.8181818181818182,1.0,0.5
security_studies,0.7,0.625,0.875,1.0
sociology,0.7142857142857143,0.7142857142857143,1.0,1.0
us_foreign_policy,1.0,1.0,1.0,1.0
virology,0.42857142857142855,0.8333333333333334,1.0,0.6666666666666666
world_religions,1.0,1.0,1.0,1.0
Mean,0.6646131831500283,0.7417902818480545,0.8687905603288656,0.81713162777605
