Dataset,0,1,2,3
anatomy,-0.004841574058347509,0.011266658424109122,-0.0032464075805208603,-0.003178676785240808
astronomy,0.002865602503059672,0.021198606763253303,0.003488330896701891,-0.027552540163014894
business_ethics,0.024734187856654877,0.009159081250288414,-0.017909776998591365,-0.015983492108351927
clinical_knowledge,-0.008888590670995788,0.005229674748435886,0.013884077035570042,-0.010225161113010195
college_biology,-0.029439182483877557,0.03537692170561363,-0.012888327678620137,0.006950588456883899
college_chemistry,-0.030094808225793523,-0.043373510544695223,0.0402122523181678,0.03325606645232093
college_computer_science,-0.04062573552893836,0.034962525939260025,0.005946876392728201,-0.00028366680304980907
college_mathematics,-0.020089904615607612,-0.013863959324559083,0.018928398107263794,0.015025465832902873
college_physics,-0.07240028943948713,0.03625035815816599,0.02381810628327205,0.012331824998049024
computer_security,0.03756558651542147,0.02807317247231017,-0.03660715956066182,-0.02903159942706976
econometrics,0.029206320925095924,0.0015107119010857872,0.007408647513057309,-0.038125680339239076
electrical_engineering,0.029523315836105124,0.009440946996431832,-0.005322756718962929,-0.03364150611357403
elementary_mathematics,-0.02547376043168323,0.00978942219482476,0.02188737190088083,-0.0062030336640223616
formal_logic,0.029184184040899758,-0.02051237597193134,-0.002491761996717523,-0.0061800460722508666
global_facts,-0.03246836851198279,0.02785992544362309,0.041824810148951674,-0.037216367080591964
high_school_biology,0.0003410286880060065,0.010859386370264346,-0.008610698094368818,-0.0025897169639015893
high_school_chemistry,-0.04186202821406931,0.02349260262876504,0.014068946668903015,0.004300478916401257
high_school_computer_science,-0.013233337800052425,0.0440871445768245,-0.010874517454833699,-0.019979289321938376
high_school_european_history,0.022441979307910975,0.023463535036841288,-0.03001153091212544,-0.015893983432626768
high_school_geography,0.006467312698526184,0.02180362156179777,-0.01637691292032578,-0.011894021339998062
high_school_government_and_politics,0.01760858223393713,0.01906092566116474,-0.02161128832306758,-0.015058219572034404
high_school_macroeconomics,-0.0001670544377374572,0.00872321942721821,0.007501629629168727,-0.016057794618649507
high_school_microeconomics,-0.0030096930542453104,0.009571293560370342,0.015447134477609314,-0.0220087349837344
high_school_physics,-0.01416848535866111,-0.006844354563017296,0.032718632862862695,-0.011705792941184207
high_school_psychology,-0.029657597092733856,0.021703570547099704,0.0074486308034159565,0.0005053957422181399
high_school_statistics,-0.02811702014551698,0.020828422449578693,0.017483233193378966,-0.010194635497440596
high_school_us_history,0.027201368673288095,0.025324294823049154,-0.03283290599594646,-0.01969275750039079
high_school_world_history,-0.009583866515572859,0.020971426448458896,0.001290757741852555,-0.012678317674738815
human_aging,-0.007691742513653732,0.007787882184357275,0.00589167803958307,-0.005987817710286614
human_sexuality,0.005458622117549494,-0.016891319427670637,-0.003422533903815528,0.01485523121393656
international_law,-0.01436419846114767,-0.009102344537640583,0.0322987403131349,-0.008832197314346812
jurisprudence,0.013451742003446066,0.03608001605530631,-0.005344690661369389,-0.04418706739738293
logical_fallacies,0.03040954055883588,0.020176204547531884,-0.015827661236999413,-0.03475808386936824
machine_learning,-0.020453283817632534,0.014057168361513717,0.01340055117560629,-0.007004435719487445
management,0.020342185984854322,0.0029854248519092796,0.00013467434276087653,-0.023462285179524645
marketing,0.013468975705340946,0.002096223748871695,-0.005254552330137774,-0.010310647124074812
medical_genetics,8.049178138125335e-06,-0.013220758653711029,0.004495157789356996,0.008717551686215963
miscellaneous,0.0012371799183495957,0.010224953018377836,-0.015352816694100602,0.003890683757373281
moral_disputes,-0.016154141833734426,0.022200353156033747,0.0007749398603335012,-0.0068211511826327675
moral_scenarios,-0.13220564816491476,0.11182498241343519,0.0007566191058711036,0.01962404664560849
nutrition,0.0022321262510073825,0.003391779024048802,0.003150274843654821,-0.008774180118711061
professional_accounting,-0.008773776720990445,0.023175269465048276,0.005072152310303613,-0.0194736450543615
professional_medicine,-0.02565939311539825,0.009619435450462566,0.01772546516122442,-0.0016855074962888184
professional_psychology,-0.013857737853853969,0.022672644947341447,0.006962277907099412,-0.01577718500058689
public_relations,0.013583193212220068,0.02110947336376595,-0.001343060852790623,-0.03334960572319545
security_studies,0.0334614374485982,0.05620655650937173,-0.03933042349883581,-0.05033757045913398
sociology,-0.008840743873198997,0.03322850455276655,-0.007350938890968328,-0.01703682178859922
us_foreign_policy,-0.0035975643590063916,-0.09216463237489045,0.025367295568049175,0.07039490116584765
virology,0.0012659257765399445,0.024651951290919294,-0.000974642637033174,-0.02494323443042601
world_religions,0.02871774853321668,-0.009007064723503752,-0.02983147740846387,0.010120793598750899
Mean,-0.016613333549882033,0.022057249154668078,0.001221373140386981,-0.006665288745173033
Std,0.04210866520858104,0.03232208124196773,0.015877635640807308,0.01604113429092474
