Dataset,0,1,2,3
anatomy,0.46153846153846156,0.1346153846153846,0.25,0.15384615384615385
astronomy,0.4567901234567901,0.14814814814814814,0.2222222222222222,0.1728395061728395
business_ethics,0.11538461538461539,0.34615384615384615,0.46153846153846156,0.07692307692307693
clinical_knowledge,0.4956521739130435,0.1391304347826087,0.26956521739130435,0.09565217391304348
college_biology,0.47058823529411764,0.1323529411764706,0.23529411764705882,0.16176470588235295
college_chemistry,0.4461538461538462,0.18461538461538463,0.27692307692307694,0.09230769230769231
college_computer_science,0.36363636363636365,0.09090909090909091,0.18181818181818182,0.36363636363636365
college_mathematics,0.32,0.16,0.36,0.16
college_physics,0.2962962962962963,0.2222222222222222,0.4074074074074074,0.07407407407407407
computer_security,0.20833333333333334,0.16666666666666666,0.3333333333333333,0.2916666666666667
econometrics,0.4857142857142857,0.18571428571428572,0.2,0.12857142857142856
electrical_engineering,0.30357142857142855,0.19642857142857142,0.32142857142857145,0.17857142857142858
elementary_mathematics,0.3700440528634361,0.19823788546255505,0.3436123348017621,0.0881057268722467
formal_logic,0.39436619718309857,0.19718309859154928,0.23943661971830985,0.16901408450704225
global_facts,0.23809523809523808,0.31746031746031744,0.4126984126984127,0.031746031746031744
high_school_biology,0.3508771929824561,0.15789473684210525,0.2719298245614035,0.21929824561403508
high_school_chemistry,0.47619047619047616,0.1349206349206349,0.24603174603174602,0.14285714285714285
high_school_computer_science,0.3148148148148148,0.25925925925925924,0.3333333333333333,0.09259259259259259
high_school_european_history,0.19607843137254902,0.19607843137254902,0.27450980392156865,0.3333333333333333
high_school_geography,0.39344262295081966,0.09836065573770492,0.2786885245901639,0.22950819672131148
high_school_government_and_politics,0.39285714285714285,0.125,0.2857142857142857,0.19642857142857142
high_school_macroeconomics,0.4039408866995074,0.18226600985221675,0.2413793103448276,0.1724137931034483
high_school_microeconomics,0.5263157894736842,0.06140350877192982,0.23684210526315788,0.17543859649122806
high_school_physics,0.37362637362637363,0.16483516483516483,0.32967032967032966,0.13186813186813187
high_school_psychology,0.3953488372093023,0.2441860465116279,0.19767441860465115,0.16279069767441862
high_school_statistics,0.2903225806451613,0.1693548387096774,0.27419354838709675,0.2661290322580645
high_school_us_history,0.05555555555555555,0.2037037037037037,0.35185185185185186,0.3888888888888889
high_school_world_history,0.2236842105263158,0.10526315789473684,0.3684210526315789,0.3026315789473684
human_aging,0.4095238095238095,0.23809523809523808,0.23809523809523808,0.11428571428571428
human_sexuality,0.375,0.1875,0.3541666666666667,0.08333333333333333
international_law,0.3902439024390244,0.2682926829268293,0.1951219512195122,0.14634146341463414
jurisprudence,0.24489795918367346,0.14285714285714285,0.22448979591836735,0.3877551020408163
logical_fallacies,0.2692307692307692,0.17307692307692307,0.25,0.3076923076923077
machine_learning,0.4745762711864407,0.13559322033898305,0.2711864406779661,0.11864406779661017
management,0.2702702702702703,0.21621621621621623,0.43243243243243246,0.08108108108108109
marketing,0.24489795918367346,0.20408163265306123,0.2857142857142857,0.2653061224489796
medical_genetics,0.3076923076923077,0.1794871794871795,0.2564102564102564,0.2564102564102564
miscellaneous,0.37264150943396224,0.17452830188679244,0.2971698113207547,0.15566037735849056
moral_disputes,0.22,0.12666666666666668,0.29333333333333333,0.36
moral_scenarios,0.0,0.11904761904761904,0.5476190476190477,0.3333333333333333
nutrition,0.5392156862745098,0.21568627450980393,0.19607843137254902,0.049019607843137254
professional_accounting,0.25252525252525254,0.23232323232323232,0.45454545454545453,0.06060606060606061
professional_medicine,0.3076923076923077,0.19230769230769232,0.36538461538461536,0.1346153846153846
professional_psychology,0.45535714285714285,0.1875,0.25892857142857145,0.09821428571428571
public_relations,0.3888888888888889,0.3333333333333333,0.2222222222222222,0.05555555555555555
security_studies,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.7333333333333333
sociology,0.2857142857142857,0.2857142857142857,0.21428571428571427,0.21428571428571427
us_foreign_policy,0,0,0,0
virology,0.08333333333333333,0.16666666666666666,0.5,0.25
world_religions,0,0,0,0
Mean,0.32013275590671925,0.17234375564880913,0.3052224009531938,0.19369784862488104
