Dataset,A,B,C,D
anatomy,-0.0009376470538964149,-0.00012494055052365838,-0.013889966605052338,0.014952554209472418
astronomy,-0.007553896798900686,0.00199976234066504,-0.006275619997173951,0.011829754455409597
business_ethics,0.0017416940564195793,0.03649252360747529,-0.015651202874396808,-0.022583014789497965
clinical_knowledge,-0.0087979174954073,-0.005625079914094472,-0.003014273217629815,0.017437270627131546
college_biology,-0.007262213654499264,-0.006342337862761532,0.007291201699535357,0.006313349817725425
college_chemistry,0.0023176968933227154,-0.014110092263976998,0.014962719282118925,-0.0031703239114646703
college_computer_science,0.020716932566229057,-0.0201732929932791,-0.009679553355745163,0.009135913782795185
college_mathematics,0.007093113130937079,-0.014363342865120851,-0.02014159713410043,0.027411826868284195
college_physics,0.03943675665172629,-8.43697654958897e-05,-0.017570868440762027,-0.02178151844546839
computer_security,0.010695415017176232,-0.002770150689903106,0.004183584675418267,-0.012108849002691352
econometrics,0.011498929498345661,-0.0030101050974047916,-0.009714467562066842,0.0012256431611259444
electrical_engineering,-0.01709129179323282,0.004404749146163886,0.016623328201657697,-0.003936785554588762
elementary_mathematics,0.008209683709659271,-0.0006353685359985067,-0.010298421005889014,0.0027241058322282907
formal_logic,0.018849113595600403,-0.022007022793472032,-0.01234586612514156,0.01550377532301317
global_facts,-0.016108837368170537,-0.001692177908400025,0.0031662684296543675,0.01463474684691618
high_school_biology,0.003097640175260874,0.0024151851577468575,-0.018207528229518072,0.012694702896510326
high_school_chemistry,-0.0009304692936842329,-0.027438764836463445,0.014297407567281498,0.014071826562866152
high_school_computer_science,0.012025483620573263,-0.03692562648190374,0.012741038506889915,0.01215910435444062
high_school_european_history,-0.0038824913199425604,-0.010624391132866187,-0.007418650036696409,0.02192553248950517
high_school_geography,-0.019766037874501763,0.004807985183792607,0.0004515475651305362,0.014506505125578578
high_school_government_and_politics,0.014646797782951498,-0.013454293589268168,-0.011425990224463556,0.010233486030780212
high_school_macroeconomics,-0.0046667068757973995,-0.002525483285990726,0.012870861815816759,-0.005678671654028605
high_school_microeconomics,-0.011822129790945116,-0.010188369208547321,0.022149310372911804,-0.00013881137341935357
high_school_physics,0.03909625552954142,-0.014842635048772548,-0.017886409084538812,-0.0063672113962300325
high_school_psychology,0.0005921331212044023,0.009447787622639509,-0.008492893967917137,-0.001547026775926802
high_school_statistics,0.008646386691102653,-0.005804340543779124,-0.006347693845668606,0.0035056476983451046
high_school_us_history,0.014433677254266655,-0.010640707616354522,-0.014060990840324958,0.010268021202412797
high_school_world_history,-0.0032951616930978617,-0.00834414686799536,-0.013889610688854331,0.025528919249947532
human_aging,0.008671829643639578,-0.013594864448628424,-0.003390376669084108,0.00831341147407294
human_sexuality,-0.0213485219587545,-0.003015333575563897,-0.006253576241501954,0.03061743177582038
international_law,-0.015761511232380482,0.017246974960261036,-0.003200266422780748,0.0017148026949001804
jurisprudence,0.024586605963840658,-0.01928863346778996,-0.012417298576390498,0.007119326080339827
logical_fallacies,0.005452775533510437,-0.010215633066523781,-0.009949022242595924,0.014711879775609268
machine_learning,0.02703714307954544,-0.013030070740856423,-0.021837650257146374,0.00783057791845733
management,0.014424882056184321,-0.012392020807839688,-0.00536088059983017,0.0033280193514855227
marketing,0.006481428313728471,0.006596296407988034,-0.016045895196076757,0.0029681704743602932
medical_genetics,0.02921736502163215,-0.019216789940909945,-0.030530937548237658,0.020530362467515495
miscellaneous,0.0113427775817692,-0.0005212031354859259,-0.010855125635715751,3.3551189432504125e-05
moral_disputes,0.0001063722299785852,-0.017746454685390115,0.007846460795440172,0.009793621659971344
moral_scenarios,-0.00760671405100416,-0.007722168414964349,0.01790678806263031,-0.0025779055966618225
nutrition,-0.0023979878459721438,-0.017630329796036626,0.020374267308874636,-0.00034594966686588013
professional_accounting,-0.001758472256571858,-0.00023970171641533866,-0.00392800511823288,0.005926179091220049
professional_medicine,0.015802463684509813,-0.015622364286164342,-0.008735315763046939,0.008555216364701454
professional_psychology,0.008890080464268799,-0.007989898929913197,-0.008560317150532057,0.0076601356161764556
public_relations,0.034976849390045556,-0.00449280552774764,-0.02479203967806269,-0.005692004184235211
security_studies,0.03568560454268496,-0.030559238101171372,-0.007028603579934768,0.0019022371384211645
sociology,-0.01599972737066973,0.009335089546603698,-0.011811748596823143,0.018476386420889182
us_foreign_policy,0.021310648379171404,-0.014534007343678448,-0.019283197681836294,0.012506556646343328
virology,0.008502076800318642,0.0011877277511312262,-0.035397191918102096,0.025707387366652207
world_religions,0.0690063472760595,-0.0318216187002415,-0.02189613003487663,-0.01528859854094132
Mean,0.0036618140364204155,-0.006019158110122455,-0.002977181186477867,0.005334525260179905
Std,0.013687705046687983,0.010663859679352695,0.013265806323966015,0.009871085274448984
