Dataset,A,B,C,D
anatomy,0.48148148148148145,0.13580246913580246,0.06172839506172839,0.32098765432098764
astronomy,0.3917525773195876,0.08247422680412371,0.14432989690721648,0.38144329896907214
business_ethics,0.7083333333333334,0.10416666666666667,0.041666666666666664,0.14583333333333334
clinical_knowledge,0.7278911564625851,0.006802721088435374,0.061224489795918366,0.20408163265306123
college_biology,0.7558139534883721,0.0,0.12790697674418605,0.11627906976744186
college_chemistry,0.4057971014492754,0.08695652173913043,0.15942028985507245,0.34782608695652173
college_computer_science,0.5573770491803278,0.03278688524590164,0.11475409836065574,0.29508196721311475
college_mathematics,0.23728813559322035,0.05084745762711865,0.06779661016949153,0.6440677966101694
college_physics,0.22388059701492538,0.029850746268656716,0.19402985074626866,0.5522388059701493
computer_security,0.6666666666666666,0.05263157894736842,0.12280701754385964,0.15789473684210525
econometrics,0.7096774193548387,0.0,0.16129032258064516,0.12903225806451613
electrical_engineering,0.4625,0.125,0.2125,0.2
elementary_mathematics,0.26778242677824265,0.02510460251046025,0.18410041841004185,0.5230125523012552
formal_logic,0.42168674698795183,0.012048192771084338,0.08433734939759036,0.4819277108433735
global_facts,0.21311475409836064,0.01639344262295082,0.21311475409836064,0.5573770491803278
high_school_biology,0.5277777777777778,0.05555555555555555,0.10555555555555556,0.3111111111111111
high_school_chemistry,0.5234375,0.03125,0.1171875,0.328125
high_school_computer_science,0.4166666666666667,0.05,0.31666666666666665,0.21666666666666667
high_school_european_history,0.4523809523809524,0.34523809523809523,0.03571428571428571,0.16666666666666666
high_school_geography,0.6346153846153846,0.0673076923076923,0.04807692307692308,0.25
high_school_government_and_politics,0.7207207207207207,0.018018018018018018,0.15315315315315314,0.10810810810810811
high_school_macroeconomics,0.4163265306122449,0.17959183673469387,0.22040816326530613,0.1836734693877551
high_school_microeconomics,0.4489795918367347,0.05442176870748299,0.3469387755102041,0.14965986394557823
high_school_physics,0.37623762376237624,0.009900990099009901,0.1485148514851485,0.46534653465346537
high_school_psychology,0.6343042071197411,0.06472491909385113,0.0744336569579288,0.22653721682847897
high_school_statistics,0.5942028985507246,0.043478260869565216,0.10869565217391304,0.2536231884057971
high_school_us_history,0.6880733944954128,0.1651376146788991,0.03669724770642202,0.11009174311926606
high_school_world_history,0.5538461538461539,0.25384615384615383,0.0,0.19230769230769232
human_aging,0.5785123966942148,0.008264462809917356,0.18181818181818182,0.23140495867768596
human_sexuality,0.5753424657534246,0.0547945205479452,0.136986301369863,0.2328767123287671
international_law,0.7288135593220338,0.03389830508474576,0.15254237288135594,0.0847457627118644
jurisprudence,0.5901639344262295,0.04918032786885246,0.14754098360655737,0.21311475409836064
logical_fallacies,0.6464646464646465,0.030303030303030304,0.12121212121212122,0.20202020202020202
machine_learning,0.7647058823529411,0.0,0.10294117647058823,0.1323529411764706
management,0.6190476190476191,0.07936507936507936,0.1111111111111111,0.19047619047619047
marketing,0.3883495145631068,0.1650485436893204,0.10679611650485436,0.33980582524271846
medical_genetics,0.6666666666666666,0.05263157894736842,0.19298245614035087,0.08771929824561403
miscellaneous,0.627906976744186,0.030232558139534883,0.1,0.24186046511627907
moral_disputes,0.40425531914893614,0.05319148936170213,0.2553191489361702,0.2872340425531915
moral_scenarios,0.501002004008016,0.0,0.4028056112224449,0.09619238476953908
nutrition,0.7753623188405797,0.007246376811594203,0.14492753623188406,0.07246376811594203
professional_accounting,0.5087719298245614,0.14035087719298245,0.21052631578947367,0.14035087719298245
professional_medicine,0.7662337662337663,0.012987012987012988,0.012987012987012988,0.2077922077922078
professional_psychology,0.7388535031847133,0.025477707006369428,0.12738853503184713,0.10828025477707007
public_relations,0.85,0.05,0.05,0.05
security_studies,0.5652173913043478,0.08695652173913043,0.043478260869565216,0.30434782608695654
sociology,0.42857142857142855,0.14285714285714285,0.23809523809523808,0.19047619047619047
us_foreign_policy,1.0,0.0,0.0,0.0
virology,0.5384615384615384,0.07692307692307693,0.07692307692307693,0.3076923076923077
world_religions,0.9230769230769231,0.07692307692307693,0.0,0.0
Mean,0.5538009066032652,0.06140989158934294,0.15584825096274244,0.22894095084464938
