Dataset,top_1_bin,top_2_bin,top_3_bin,top_4_bin
anatomy,63.888888888888886,18.51851851851852,10.185185185185185,7.407407407407407
astronomy,40.32258064516129,34.677419354838705,19.354838709677416,5.64516129032258
business_ethics,60.0,15.0,12.5,12.5
clinical_knowledge,46.22641509433962,21.22641509433962,22.641509433962263,9.90566037735849
college_biology,40.51724137931034,28.448275862068964,22.413793103448274,8.620689655172413
college_chemistry,32.5,20.0,25.0,22.5
college_computer_science,41.25,27.5,8.75,22.5
college_mathematics,36.25,16.25,27.5,20.0
college_physics,32.142857142857146,23.80952380952381,22.61904761904762,21.428571428571427
computer_security,56.25,17.5,16.25,10.0
econometrics,26.08695652173913,25.0,26.08695652173913,22.82608695652174
electrical_engineering,59.48275862068965,18.103448275862068,12.068965517241379,10.344827586206897
elementary_mathematics,29.60526315789474,24.013157894736842,28.289473684210527,18.092105263157897
formal_logic,34.61538461538461,23.076923076923077,27.884615384615387,14.423076923076923
global_facts,28.75,22.5,27.5,21.25
high_school_biology,53.62903225806451,23.387096774193548,13.709677419354838,9.274193548387096
high_school_chemistry,37.80487804878049,25.0,21.95121951219512,15.24390243902439
high_school_computer_science,42.5,23.75,16.25,17.5
high_school_european_history,64.39393939393939,18.18181818181818,9.09090909090909,8.333333333333334
high_school_geography,58.75,23.125,8.125,10.0
high_school_government_and_politics,64.1025641025641,13.461538461538463,10.897435897435898,11.53846153846154
high_school_macroeconomics,42.94871794871795,23.397435897435898,20.512820512820515,13.141025641025642
high_school_microeconomics,36.458333333333336,28.125000000000004,26.041666666666668,9.375
high_school_physics,37.096774193548384,21.774193548387096,25.806451612903224,15.32258064516129
high_school_psychology,64.44954128440368,15.137614678899084,13.073394495412845,7.339449541284404
high_school_statistics,30.113636363636367,34.659090909090914,19.886363636363637,15.340909090909092
high_school_us_history,71.95121951219512,13.414634146341463,8.536585365853659,6.097560975609756
high_school_world_history,59.37500000000001,19.270833333333336,10.416666666666668,10.9375
human_aging,43.333333333333336,21.666666666666668,22.22222222222222,12.777777777777779
human_sexuality,57.407407407407405,20.37037037037037,15.74074074074074,6.481481481481482
international_law,65.0,17.0,12.0,6.0
jurisprudence,54.54545454545455,13.636363636363637,20.454545454545457,11.363636363636365
logical_fallacies,52.27272727272727,17.424242424242426,16.666666666666668,13.636363636363637
machine_learning,26.08695652173913,27.173913043478258,27.173913043478258,19.565217391304348
management,61.904761904761905,22.61904761904762,10.714285714285714,4.761904761904762
marketing,76.59574468085106,14.893617021276595,3.723404255319149,4.787234042553191
medical_genetics,41.25,25.0,27.5,6.25
miscellaneous,66.2420382165605,17.993630573248407,9.076433121019107,6.687898089171974
moral_disputes,52.5,22.857142857142858,15.0,9.642857142857142
moral_scenarios,42.039106145251395,13.826815642458099,12.290502793296088,31.843575418994412
nutrition,54.24528301886792,26.41509433962264,12.735849056603774,6.60377358490566
professional_accounting,36.36363636363637,22.15909090909091,22.15909090909091,19.31818181818182
professional_medicine,42.592592592592595,21.296296296296298,14.814814814814815,21.296296296296298
professional_psychology,41.015625,32.8125,17.96875,8.203125
public_relations,30.555555555555554,25.0,19.444444444444443,25.0
security_studies,32.5,32.5,25.0,10.0
sociology,32.142857142857146,35.714285714285715,17.857142857142858,14.285714285714286
us_foreign_policy,80.0,10.0,10.0,0.0
virology,17.857142857142858,46.42857142857143,25.0,10.714285714285715
world_religions,89.58333333333334,10.416666666666668,0.0,0.0
Mean,49.392712550607285,21.153846153846153,16.32085020242915,13.132591093117409
