Dataset,A,B,C,D
anatomy,0.95,0.875,0.782608695652174,0.47619047619047616
astronomy,0.9772727272727273,0.7142857142857143,0.6875,0.6666666666666666
business_ethics,1.0,0.6333333333333333,0.6956521739130435,0.7692307692307693
clinical_knowledge,0.9404761904761905,0.7380952380952381,0.6981132075471698,0.5757575757575758
college_biology,0.9111111111111111,0.625,0.7777777777777778,0.7
college_chemistry,0.8333333333333334,0.5555555555555556,0.8,0.36363636363636365
college_computer_science,0.875,0.7142857142857143,0.7222222222222222,0.9166666666666666
college_mathematics,0.8214285714285714,0.5714285714285714,0.6666666666666666,0.45454545454545453
college_physics,0.9354838709677419,0.6666666666666666,0.7692307692307693,0.16666666666666666
computer_security,0.9130434782608695,0.625,0.68,0.875
econometrics,0.9705882352941176,0.5652173913043478,0.75,0.36363636363636365
electrical_engineering,0.9032258064516129,0.75,0.8484848484848485,0.625
elementary_mathematics,0.8849557522123894,0.6,0.5697674418604651,0.22857142857142856
formal_logic,0.8571428571428571,0.6666666666666666,0.7894736842105263,0.7368421052631579
global_facts,1.0,0.4782608695652174,0.8,0.0
high_school_biology,0.972972972972973,0.7894736842105263,0.8153846153846154,0.6923076923076923
high_school_chemistry,0.9710144927536232,0.5161290322580645,0.5365853658536586,0.4782608695652174
high_school_computer_science,0.9545454545454546,0.7307692307692307,0.6818181818181818,0.6
high_school_european_history,0.9714285714285714,0.75,0.84,0.6944444444444444
high_school_geography,0.9259259259259259,0.7352941176470589,0.8333333333333334,0.8055555555555556
high_school_government_and_politics,0.92,0.84375,0.8235294117647058,0.775
high_school_macroeconomics,0.9017857142857143,0.717948717948718,0.7678571428571429,0.4393939393939394
high_school_microeconomics,0.9294117647058824,0.7142857142857143,0.6046511627906976,0.5
high_school_physics,0.9056603773584906,0.6086956521739131,0.68,0.30434782608695654
high_school_psychology,0.9629629629629629,0.8495575221238938,0.8387096774193549,0.6947368421052632
high_school_statistics,0.9285714285714286,0.6666666666666666,0.7027027027027027,0.4473684210526316
high_school_us_history,1.0,0.8837209302325582,0.7954545454545454,0.7142857142857143
high_school_world_history,1.0,0.7659574468085106,0.7358490566037735,0.6571428571428571
human_aging,0.8955223880597015,0.6585365853658537,0.7446808510638298,0.64
human_sexuality,0.9142857142857143,0.6956521739130435,0.7272727272727273,0.7058823529411765
international_law,1.0,0.8148148148148148,0.7272727272727273,0.8636363636363636
jurisprudence,0.92,0.8095238095238095,0.9375,0.8076923076923077
logical_fallacies,0.8888888888888888,0.84375,0.75,0.8611111111111112
machine_learning,0.8947368421052632,0.6153846153846154,0.64,0.5
management,0.9583333333333334,0.8260869565217391,0.8333333333333334,0.7692307692307693
marketing,0.96,0.9148936170212766,0.8666666666666667,0.8695652173913043
medical_genetics,0.9166666666666666,0.6666666666666666,0.7142857142857143,0.5294117647058824
miscellaneous,0.9340659340659341,0.8194444444444444,0.7906976744186046,0.7076923076923077
moral_disputes,0.958904109589041,0.8363636363636363,0.7671232876712328,0.7341772151898734
moral_scenarios,1.0,1.0,0.408983451536643,0.6947368421052632
nutrition,0.9036144578313253,0.6530612244897959,0.7619047619047619,0.8157894736842105
professional_accounting,0.92,0.6458333333333334,0.7192982456140351,0.47619047619047616
professional_medicine,0.96875,0.7142857142857143,0.7916666666666666,0.5833333333333334
professional_psychology,0.9659090909090909,0.6538461538461539,0.7142857142857143,0.6304347826086957
public_relations,0.9230769230769231,0.8888888888888888,0.5714285714285714,0.42857142857142855
security_studies,1.0,0.625,0.375,0.8571428571428571
sociology,0.8571428571428571,0.4444444444444444,0.8333333333333334,0.8333333333333334
us_foreign_policy,1.0,1.0,1.0,0.5714285714285714
virology,1.0,1.0,0.8181818181818182,0.6
world_religions,1.0,0.9166666666666666,0.9166666666666666,0.75
Mean,0.9422881649853829,0.7566442324391579,0.7192913574843062,0.6267672775685343
