Dataset,A,B,C,D
anatomy,0.6923076923076923,0.1794871794871795,0.1282051282051282,0.0
astronomy,0.5135135135135135,0.10810810810810811,0.20270270270270271,0.17567567567567569
business_ethics,0.40625,0.34375,0.1875,0.0625
clinical_knowledge,0.6666666666666666,0.13157894736842105,0.17543859649122806,0.02631578947368421
college_biology,0.5652173913043478,0.13043478260869565,0.18840579710144928,0.11594202898550725
college_chemistry,0.5471698113207547,0.1509433962264151,0.2641509433962264,0.03773584905660377
college_computer_science,0.3404255319148936,0.10638297872340426,0.1702127659574468,0.3829787234042553
college_mathematics,0.49019607843137253,0.1568627450980392,0.29411764705882354,0.058823529411764705
college_physics,0.49122807017543857,0.17543859649122806,0.3157894736842105,0.017543859649122806
computer_security,0.5142857142857142,0.05714285714285714,0.2571428571428571,0.17142857142857143
econometrics,0.5882352941176471,0.14705882352941177,0.20588235294117646,0.058823529411764705
electrical_engineering,0.425531914893617,0.2127659574468085,0.2553191489361702,0.10638297872340426
elementary_mathematics,0.5560747663551402,0.1822429906542056,0.2336448598130841,0.028037383177570093
formal_logic,0.45588235294117646,0.19117647058823528,0.20588235294117646,0.14705882352941177
global_facts,0.43859649122807015,0.24561403508771928,0.3157894736842105,0.0
high_school_biology,0.4608695652173913,0.14782608695652175,0.21739130434782608,0.17391304347826086
high_school_chemistry,0.6666666666666666,0.08823529411764706,0.17647058823529413,0.06862745098039216
high_school_computer_science,0.41304347826086957,0.32608695652173914,0.21739130434782608,0.043478260869565216
high_school_european_history,0.5106382978723404,0.1702127659574468,0.10638297872340426,0.2127659574468085
high_school_geography,0.5,0.10606060606060606,0.16666666666666666,0.22727272727272727
high_school_government_and_politics,0.5535714285714286,0.10714285714285714,0.10714285714285714,0.23214285714285715
high_school_macroeconomics,0.5536723163841808,0.20903954802259886,0.15819209039548024,0.07909604519774012
high_school_microeconomics,0.6721311475409836,0.06557377049180328,0.16393442622950818,0.09836065573770492
high_school_physics,0.6025641025641025,0.14102564102564102,0.19230769230769232,0.0641025641025641
high_school_psychology,0.5286624203821656,0.2356687898089172,0.1592356687898089,0.07643312101910828
high_school_statistics,0.4715447154471545,0.2032520325203252,0.2032520325203252,0.12195121951219512
high_school_us_history,0.2608695652173913,0.2608695652173913,0.2826086956521739,0.1956521739130435
high_school_world_history,0.5897435897435898,0.14102564102564102,0.20512820512820512,0.0641025641025641
human_aging,0.5882352941176471,0.13725490196078433,0.21568627450980393,0.058823529411764705
human_sexuality,0.5555555555555556,0.1111111111111111,0.3111111111111111,0.022222222222222223
international_law,0.5428571428571428,0.22857142857142856,0.08571428571428572,0.14285714285714285
jurisprudence,0.325,0.175,0.225,0.275
logical_fallacies,0.31746031746031744,0.2222222222222222,0.14285714285714285,0.31746031746031744
machine_learning,0.5735294117647058,0.10294117647058823,0.19117647058823528,0.1323529411764706
management,0.40625,0.28125,0.3125,0.0
marketing,0.4318181818181818,0.18181818181818182,0.22727272727272727,0.1590909090909091
medical_genetics,0.5106382978723404,0.1276595744680851,0.2553191489361702,0.10638297872340426
miscellaneous,0.5047169811320755,0.14622641509433962,0.25,0.09905660377358491
moral_disputes,0.3939393939393939,0.12121212121212122,0.2196969696969697,0.26515151515151514
moral_scenarios,0.30917874396135264,0.26811594202898553,0.3333333333333333,0.0893719806763285
nutrition,0.6597938144329897,0.12371134020618557,0.1134020618556701,0.10309278350515463
professional_accounting,0.43243243243243246,0.1891891891891892,0.3333333333333333,0.04504504504504504
professional_medicine,0.45161290322580644,0.1935483870967742,0.22580645161290322,0.12903225806451613
professional_psychology,0.6026490066225165,0.11258278145695365,0.1986754966887417,0.08609271523178808
public_relations,0.6,0.2,0.12,0.08
security_studies,0.4444444444444444,0.1111111111111111,0.037037037037037035,0.4074074074074074
sociology,0.5,0.2,0.15,0.15
us_foreign_policy,0.75,0.0,0.0,0.25
virology,0.34782608695652173,0.13043478260869565,0.391304347826087,0.13043478260869565
world_religions,1.0,0.0,0.0,0.0
Mean,0.5004217486484103,0.17151140086896186,0.21516747481451703,0.11289937566811087
