Dataset,0,1,2,3
anatomy,0.9710144927536232,1.0,1.0,0.9375
astronomy,0.989010989010989,0.8181818181818182,0.8181818181818182,0.8181818181818182
business_ethics,0.9791666666666666,0.9285714285714286,0.8,1.0
clinical_knowledge,0.9699248120300752,0.96,0.84,0.9655172413793104
college_biology,0.9726027397260274,0.8333333333333334,0.7647058823529411,1.0
college_chemistry,1.0,0.875,1.0,1.0
college_computer_science,1.0,1.0,0.8,1.0
college_mathematics,1.0,0.9090909090909091,1.0,1.0
college_physics,0.9811320754716981,0.9,0.8888888888888888,1.0
computer_security,1.0,1.0,0.9230769230769231,1.0
econometrics,1.0,0.9285714285714286,0.8333333333333334,1.0
electrical_engineering,1.0,1.0,0.8888888888888888,1.0
elementary_mathematics,1.0,0.9696969696969697,0.9487179487179487,1.0
formal_logic,1.0,0.9090909090909091,1.0,0.9333333333333333
global_facts,1.0,1.0,1.0,1.0
high_school_biology,0.9662162162162162,0.7714285714285715,0.8387096774193549,0.9705882352941176
high_school_chemistry,0.9914529914529915,0.7857142857142857,0.7777777777777778,1.0
high_school_computer_science,0.9444444444444444,0.9,0.7777777777777778,1.0
high_school_european_history,0.8524590163934426,0.631578947368421,0.8,0.96875
high_school_geography,0.9905660377358491,0.7647058823529411,0.8823529411764706,0.9
high_school_government_and_politics,0.891566265060241,0.6666666666666666,1.0,1.0
high_school_macroeconomics,1.0,1.0,1.0,0.9772727272727273
high_school_microeconomics,0.9833333333333333,1.0,0.9565217391304348,0.9642857142857143
high_school_physics,1.0,1.0,1.0,1.0
high_school_psychology,0.9640287769784173,0.8936170212765957,0.9019607843137255,0.9
high_school_statistics,0.9903846153846154,0.9285714285714286,0.6956521739130435,0.9428571428571428
high_school_us_history,0.6363636363636364,0.7741935483870968,0.7222222222222222,0.8809523809523809
high_school_world_history,0.7368421052631579,0.6764705882352942,0.8048780487804879,0.9512195121951219
human_aging,0.9906542056074766,0.896551724137931,0.9545454545454546,0.9545454545454546
human_sexuality,0.9692307692307692,1.0,0.75,0.9411764705882353
international_law,0.9830508474576272,0.9285714285714286,0.8666666666666667,0.9166666666666666
jurisprudence,1.0,1.0,0.9090909090909091,1.0
logical_fallacies,0.978021978021978,0.8461538461538461,0.8125,0.6666666666666666
machine_learning,1.0,0.9375,1.0,1.0
management,0.9636363636363636,0.9090909090909091,0.8888888888888888,0.8888888888888888
marketing,0.9459459459459459,0.8846153846153846,0.88,0.9615384615384616
medical_genetics,0.95,1.0,1.0,0.9411764705882353
miscellaneous,0.9543010752688172,0.7912087912087912,0.9263157894736842,0.9428571428571428
moral_disputes,0.9885057471264368,1.0,0.9230769230769231,1.0
moral_scenarios,1.0,1.0,1.0,1.0
nutrition,0.9849624060150376,0.967741935483871,1.0,1.0
professional_accounting,0.9807692307692307,1.0,0.7692307692307693,0.9285714285714286
professional_medicine,0.8363636363636363,0.7391304347826086,0.9411764705882353,0.8461538461538461
professional_psychology,0.9516129032258065,0.9285714285714286,0.9047619047619048,0.9705882352941176
public_relations,1.0,1.0,1.0,0.8333333333333334
security_studies,1.0,0.9,0.7,1.0
sociology,1.0,0.8571428571428571,0.8571428571428571,1.0
us_foreign_policy,1.0,1.0,1.0,1.0
virology,0.8571428571428571,1.0,1.0,0.8888888888888888
world_religions,1.0,1.0,1.0,1.0
Mean,0.9621040090940515,0.9017251335673808,0.902517524088676,0.957324868889425
