Dataset,0,1,2,3
anatomy,0.017564980856837678,-0.008459747102168721,-0.015395153666979404,0.006289919912310468
astronomy,0.015124831161254432,-0.006719852758462742,-0.018749668821821712,0.010344690419030009
business_ethics,-0.0001861472124708996,-0.009302080583052437,-0.004928463260178255,0.014416691055701564
clinical_knowledge,0.002714096822578088,-0.009597246166024358,-0.0058571275898267605,0.012740276933273051
college_biology,0.01388469809362472,-0.01140808743838135,-0.009167887343719594,0.0066912766884762165
college_chemistry,0.009001689443686602,-0.0009509434286215854,-0.015622306714680866,0.007571560699615849
college_computer_science,0.009376118802498487,0.004660849964154501,-0.016773270897888333,0.0027363021312352964
college_mathematics,0.06494616727924478,0.006395027300062944,-0.04320027793106104,-0.028140916648246667
college_physics,0.02412067235661143,-0.004515670071176203,-0.017733817650631048,-0.0018711846348041794
computer_security,0.007334450833181669,-0.013927849073363058,-0.00027582422846764154,0.006869222468649058
econometrics,0.011492880013236818,0.005004106966805914,-0.018103846582633677,0.0016068596025909723
electrical_engineering,0.048439882430469955,-0.003635518655965661,-0.02893612272130698,-0.01586824105319734
elementary_mathematics,0.02233433750441395,-0.006840101065486437,-0.014956452857024738,-0.0005377835819027621
formal_logic,0.04342214113325503,-0.021784337058135164,-0.014306089228773099,-0.00733171484634676
global_facts,0.032844547838064814,-0.005500956558666198,-0.01248952680006346,-0.014854064479335155
high_school_biology,0.02349756085169836,-0.01098938153171837,-0.016588712433577096,0.004080533113597122
high_school_chemistry,0.0035242804096423663,-0.004866540933295915,-0.00624199765425093,0.007584258177904479
high_school_computer_science,0.008755687146488583,-0.004486042199660006,-0.01000334066009434,0.005733695713265749
high_school_european_history,-0.0028189321390466038,-0.006683042335482968,0.005913629972502887,0.0035883445020266913
high_school_geography,0.022710221199694527,-0.00742158809536541,-0.01590775947385152,0.0006191263695223964
high_school_government_and_politics,0.017188820880989525,-0.006123839113652885,-0.007369286099894186,-0.0036956956674424404
high_school_macroeconomics,0.01272634164251446,-0.005441968273414477,-0.009577356698350262,0.0022929833292502644
high_school_microeconomics,0.01468406942346645,-0.004342480738208233,-0.007140890366986709,-0.0032006983182715013
high_school_physics,0.011054066487958189,-0.008082761198070165,-0.012283038887270274,0.00931173359738223
high_school_psychology,0.0020239807768989565,-0.00832915582426532,-0.010670472116469792,0.01697564716383615
high_school_statistics,0.019622812237595835,-0.004390749835988472,-0.018942545557503403,0.0037104831558960744
high_school_us_history,-0.004045307015008076,-0.01397499029976066,0.007596099000381051,0.01042419831438765
high_school_world_history,-0.003470230182290382,-0.004339314024061118,0.004580828833576814,0.0032287153727746654
human_aging,0.005684302623849544,-0.008261011236944171,-0.005105931225544723,0.0076826398386393435
human_sexuality,0.005095864144710895,0.0008189484031647654,-0.01219807809991507,0.0062832655520393965
international_law,0.011197491456159475,-0.009322379318596377,-0.010134759461291339,0.008259647323728275
jurisprudence,0.038729259618152254,-0.0028448219133179464,-0.03247712168547847,-0.0034073160193557883
logical_fallacies,0.008374693691008045,-0.0028019613063542184,-0.011330621151073542,0.005757888766419722
machine_learning,0.03611859898174087,-0.010014980308199167,-0.019180322809947588,-0.006923295863594088
management,-0.010032839648899838,-0.009732099812077857,0.0011425266616457569,0.01862241279933194
marketing,0.019835995594443018,-0.008946114630463686,-0.010741697496788799,-0.00014818346719051856
medical_genetics,0.035222890168519275,-0.009335785623599387,-0.020532952251473696,-0.005354152293446157
miscellaneous,0.0045312305933944,-0.012863644800894483,-0.003003987432450367,0.01133640163995045
moral_disputes,0.02080647827436674,0.007424634592922072,-0.018122732054200293,-0.010108380813088541
moral_scenarios,0.02171997502739617,-0.018163579433879043,-0.00481396575173669,0.0012575701582195897
nutrition,0.01154928178640395,-0.005962538685371423,-0.0052357824453776874,-0.00035096065565483336
professional_accounting,0.010516589033947282,-0.004403661074080696,-0.007707908141188893,0.0015949801813223072
professional_medicine,-0.026541760005781415,-0.0037095486708604297,0.0025524683725951097,0.027698840304046735
professional_psychology,0.022470374016409764,-0.0042903800392691815,-0.011490787406575192,-0.006689206570565376
public_relations,0.01995593301558122,-0.003633231242115155,-0.012177973974478132,-0.004144727798987932
security_studies,0.026386728476583077,0.0027102159456903682,-0.010588082337075012,-0.018508862085198433
sociology,0.03558537135345746,0.0334381885668,-0.021338821375002086,-0.0476847385452554
us_foreign_policy,0.020415654489947394,-0.003591659647906767,-0.015380162848281542,-0.0014438319937590885
virology,0.04046422488117234,-0.003995946691948367,-0.01980605892692714,-0.01666221926229684
world_religions,0.04232859867944244,0.008042296180251582,-0.016767474098040358,-0.03360342076165367
Mean,0.014427299074582687,-0.007312267569147667,-0.00993151653549487,0.0028164850300598527
Std,0.013668506752402727,0.006686000326267643,0.008268551605588545,0.009758612489150385
