Dataset,0,1,2,3
anatomy,0.4716981132075472,0.8181818181818182,1.0,0.8823529411764706
astronomy,0.6808510638297872,0.782608695652174,0.8928571428571429,0.7307692307692307
business_ethics,0.6764705882352942,0.8823529411764706,1.0,0.8
clinical_knowledge,0.7238095238095238,0.6578947368421053,0.9354838709677419,0.8947368421052632
college_biology,0.6818181818181818,0.6206896551724138,0.85,0.8695652173913043
college_chemistry,0.5714285714285714,0.7272727272727273,0.9,0.75
college_computer_science,0.6764705882352942,0.8181818181818182,0.9090909090909091,0.9583333333333334
college_mathematics,0.4444444444444444,0.9285714285714286,0.7142857142857143,0.9259259259259259
college_physics,0.6428571428571429,0.7333333333333333,0.7272727272727273,0.9
computer_security,0.7368421052631579,0.6666666666666666,0.7142857142857143,0.8125
econometrics,0.5333333333333333,0.5,0.8181818181818182,1.0
electrical_engineering,0.6170212765957447,0.6896551724137931,0.8571428571428571,0.6842105263157895
elementary_mathematics,0.5825242718446602,0.65625,0.8771929824561403,0.8125
formal_logic,0.4444444444444444,0.68,0.7333333333333333,0.8421052631578947
global_facts,0.813953488372093,0.8333333333333334,0.8571428571428571,0.5454545454545454
high_school_biology,0.6836734693877551,0.66,0.8958333333333334,0.9230769230769231
high_school_chemistry,0.6533333333333333,0.7083333333333334,0.78125,0.8484848484848485
high_school_computer_science,0.6875,0.75,0.8181818181818182,0.7647058823529411
high_school_european_history,0.6984126984126984,0.782608695652174,0.9545454545454546,0.8333333333333334
high_school_geography,0.6865671641791045,0.7142857142857143,0.8461538461538461,0.84375
high_school_government_and_politics,0.7258064516129032,0.5882352941176471,0.8928571428571429,0.90625
high_school_macroeconomics,0.6102941176470589,0.5535714285714286,0.8235294117647058,0.7971014492753623
high_school_microeconomics,0.6941176470588235,0.625,0.8620689655172413,0.782608695652174
high_school_physics,0.45652173913043476,0.5714285714285714,0.9047619047619048,0.7931034482758621
high_school_psychology,0.6733668341708543,0.75,0.8717948717948718,0.8666666666666667
high_school_statistics,0.4583333333333333,0.7272727272727273,0.7,0.9259259259259259
high_school_us_history,0.7123287671232876,0.7333333333333333,0.9,0.9354838709677419
high_school_world_history,0.6823529411764706,0.6756756756756757,0.9696969696969697,0.9459459459459459
human_aging,0.7349397590361446,0.6341463414634146,0.96,0.8064516129032258
human_sexuality,0.5964912280701754,0.7333333333333333,0.9411764705882353,0.8947368421052632
international_law,0.65625,0.7391304347826086,0.7916666666666666,1.0
jurisprudence,0.6153846153846154,0.5833333333333334,0.8181818181818182,0.7142857142857143
logical_fallacies,0.8,0.6451612903225806,0.9545454545454546,0.9583333333333334
machine_learning,0.8222222222222222,0.6666666666666666,1.0,0.95
management,0.7058823529411765,0.8,0.9375,0.7857142857142857
marketing,0.7101449275362319,0.7916666666666666,0.8857142857142857,0.9444444444444444
medical_genetics,0.7333333333333333,0.6111111111111112,0.8333333333333334,0.85
miscellaneous,0.6884615384615385,0.7518248175182481,0.865546218487395,0.8303571428571429
moral_disputes,0.6363636363636364,0.6585365853658537,0.9491525423728814,0.8387096774193549
moral_scenarios,0.9512195121951219,1.0,1.0,1.0
nutrition,0.5955056179775281,0.7804878048780488,0.8918918918918919,0.8888888888888888
professional_accounting,0.6875,0.6153846153846154,0.9354838709677419,0.6923076923076923
professional_medicine,0.5081967213114754,0.75,1.0,0.9
professional_psychology,0.8095238095238095,0.5384615384615384,0.9347826086956522,0.875
public_relations,0.8666666666666667,0.9,1.0,0.7142857142857143
security_studies,0.6,0.5714285714285714,0.7142857142857143,1.0
sociology,0.5714285714285714,0.5714285714285714,0.8571428571428571,0.8571428571428571
us_foreign_policy,1.0,1.0,1.0,0.8
virology,0.5714285714285714,1.0,0.875,0.75
world_religions,1.0,0.9166666666666666,1.0,0.9166666666666666
Mean,0.687519221406422,0.7236083715564338,0.8923417351847496,0.8647266214526403
