question,subject,choices,answer,question_id,gold_answer,modified_options,Predicted_token_ID,Normalized_A_probs,Normalized_B_probs,Normalized_C_probs,Normalized_D_probs,predicted_token
"Question: Which of the following is incorrectly named?
Options: 
A. CaCl2   calcium chloride
B. Fe(NO3)3   iron(III) nitrate
D. AlBr3   aluminum tribromide
C. K2Cr2O7   potassium dichromate
Answer: 
",high_school_chemistry,"['CaCl2   calcium chloride' 'Fe(NO3)3   iron(III) nitrate'
 'AlBr3   aluminum tribromide' 'K2Cr2O7   potassium dichromate']",2,79,D,ABDC,C,0.2477119970115464,0.1650117704315784,0.3866729453923192,0.2006032871645559,C
"Question: Which of the following did Thatcher's government not strive to achieve:
Options: 
C. marketization and privatization
B. individual freedom, choice and responsibility
A. generous financial benefits for single parents, students and the unemployed
D. the rolling back of the welfare state
Answer: 
",sociology,"['marketization and privatization'
 'individual freedom, choice and responsibility'
 'generous financial benefits for single parents, students and the unemployed'
 'the rolling back of the welfare state']",2,96,A,CBAD,D,0.2568576220496569,0.1353544603748373,0.1353544603748373,0.4724334572006683,D
"Question: An animal cell that is permeable to water but not salts has an internal NaCl concentration of 10%. If placed in freshwater the cell will
Options: 
A. plasmolyze
D. swell and eventually lyse
C. endocytose water into a large central vacuole
B. shrivel
Answer: 
",high_school_biology,"['plasmolyze' 'swell and eventually lyse'
 'endocytose water into a large central vacuole' 'shrivel']",1,66,D,ADCB,B,0.0680314218710016,0.5696201110635107,0.0974505049127141,0.2648979621527734,B
"Question: How would Piaget describe the process of learning something new using terminology from his cognitive development theory?
Options: 
D. When we can't assimilate new information, we change our schemas through accommodation.
B. As we encounter new social situations, we either develop healthy or unhealthy personality characteristics in order to cope with social demands.
C. Humans develop increasing abilities to think about moral choices, and our ability to think about the rights of others develops over time.
A. Rewards and punishments for behaviors are the major influence on learning in humans.
Answer: 
",high_school_psychology,"[""When we can't assimilate new information, we change our schemas through accommodation.""
 'As we encounter new social situations, we either develop healthy or unhealthy personality characteristics in order to cope with social demands.'
 'Humans develop increasing abilities to think about moral choices, and our ability to think about the rights of others develops over time.'
 'Rewards and punishments for behaviors are the major influence on learning in humans.']",0,77,D,DBCA,A,0.6557129231090253,0.0186011455642192,0.0207510741404775,0.3049348571862779,A
"Question: Opponents of genetically modified organisms (GMOs) in food are afraid that the GMOs
Options: 
A. will hinder global trade.
B. make plants more resistant to disease.
D. may cause irreversible changes in humans.
C. make plants more resistant to drought.
Answer: 
",high_school_geography,"['will hinder global trade.' 'make plants more resistant to disease.'
 'may cause irreversible changes in humans.'
 'make plants more resistant to drought.']",2,15,D,ABDC,C,0.2620266290269073,0.1564632413892935,0.4895301387295829,0.0919799908542162,C
"Question: This question refers to the following information.
The passage below is the Chinese emperor's response to English King George III's diplomatic envoys, who were seeking expanded trading privileges (1793).
Strange and costly objects do not interest me. If I have commanded that the tribute offerings sent by you, O King, are to be accepted, this was solely in consideration for the spirit which prompted you to dispatch them from afar. . . . As your Ambassador can see for himself, we possess all things. I set no value on objects strange or ingenious, and have no use for your country's manufactures. It behooves you, O King, to display even greater devotion and loyalty in future, so that, by perpetual submission to our Throne, you may secure peace and prosperity.
How did the Chinese restrict foreign trade during the era 1750–1900?
Options: 
C. European merchants were confined to a few cities designated for foreign trade.
B. Only the Dutch traded with China; other Europeans had to use them as intermediaries.
A. The Chinese imposed extraordinary tariffs on all foreign products.
D. They passed laws intended to persecute and harass foreign residents.
Answer: 
",high_school_world_history,"['European merchants were confined to a few cities designated for foreign trade.'
 'Only the Dutch traded with China; other Europeans had to use them as intermediaries.'
 'The Chinese imposed extraordinary tariffs on all foreign products.'
 'They passed laws intended to persecute and harass foreign residents.']",0,11,C,CBAD,A,0.514201261557859,0.1341374272234212,0.2752321199543082,0.0764291912644115,A
"Question:  Joseph Carens argues that restrictions on free migration can be justified if
Options: 
A. such restrictions are decreed by a sovereign leader.
B. the restrictions are necessary to preserve a distinct culture or way of life.
C. both A and B are true
D. none of the above
Answer: 
",moral_disputes,"['such restrictions are decreed by a sovereign leader.'
 'the restrictions are necessary to preserve a distinct culture or way of life.'
 'both A and B are true' 'none of the above']",1,32,B,ABCD,C,0.1139625796322866,0.2284192659144054,0.6209078429902789,0.0367103114630289,C
"Question: A person who practices the Hindu religion would be most likely to
Options: 
A. visit a shrine built on the shore of a lake.
B. pray five times a day.
C. bathe in the Ganges River.
D. make a pilgrimage to Jerusalem.
Answer: 
",high_school_geography,"['visit a shrine built on the shore of a lake.' 'pray five times a day.'
 'bathe in the Ganges River.' 'make a pilgrimage to Jerusalem.']",2,6,C,ABCD,A,0.5576714564831587,0.1988439027142824,0.2083866082394243,0.0350980325631344,A
"Question: Which of these is the smallest unit upon which natural selection directly acts?
Options: 
A. a species' gene frequency
B. a population's gene frequency
C. an individual's genome
D. an individual's phenotype
Answer: 
",high_school_biology,"[""a species' gene frequency"" ""a population's gene frequency""
 ""an individual's genome"" ""an individual's phenotype""]",3,28,D,ABCD,C,0.1149218201501189,0.0187604709665614,0.8230377564926927,0.0432799523906269,C
"Question:  Before beginning the market segmentation process, a firm should:
Options: 
D. Identify bases for segmenting markets.
B. Forecast total market potential.
C. Forecast market share.
A. Select target market segments.
Answer: 
",marketing,"['Identify bases for segmenting markets.'
 'Forecast total market potential.' 'Forecast market share.'
 'Select target market segments.']",0,60,D,DBCA,A,0.9825177661513704,0.0022174735480786,0.0032772131720112,0.0119875471285395,A
