Dataset,A,B,C,D
anatomy,0.3617021276595745,0.1276595744680851,0.14893617021276595,0.3617021276595745
astronomy,0.32857142857142857,0.15714285714285714,0.21428571428571427,0.3
business_ethics,0.6486486486486487,0.16216216216216217,0.13513513513513514,0.05405405405405406
clinical_knowledge,0.46078431372549017,0.10784313725490197,0.11764705882352941,0.3137254901960784
college_biology,0.17391304347826086,0.17391304347826086,0.3695652173913043,0.2826086956521739
college_chemistry,0.3548387096774194,0.11290322580645161,0.08064516129032258,0.45161290322580644
college_computer_science,0.46511627906976744,0.18604651162790697,0.20930232558139536,0.13953488372093023
college_mathematics,0.45652173913043476,0.13043478260869565,0.21739130434782608,0.1956521739130435
college_physics,0.2553191489361702,0.10638297872340426,0.14893617021276595,0.48936170212765956
computer_security,0.5217391304347826,0.08695652173913043,0.17391304347826086,0.21739130434782608
econometrics,0.47058823529411764,0.11764705882352941,0.09803921568627451,0.3137254901960784
electrical_engineering,0.4,0.05,0.25,0.3
elementary_mathematics,0.4845360824742268,0.0979381443298969,0.19072164948453607,0.2268041237113402
formal_logic,0.3611111111111111,0.08333333333333333,0.1388888888888889,0.4166666666666667
global_facts,0.5263157894736842,0.10526315789473684,0.19298245614035087,0.17543859649122806
high_school_biology,0.22935779816513763,0.14678899082568808,0.23853211009174313,0.3853211009174312
high_school_chemistry,0.3592233009708738,0.08737864077669903,0.27184466019417475,0.2815533980582524
high_school_computer_science,0.6226415094339622,0.1320754716981132,0.1509433962264151,0.09433962264150944
high_school_european_history,0.5510204081632653,0.16326530612244897,0.14285714285714285,0.14285714285714285
high_school_geography,0.2903225806451613,0.16129032258064516,0.25806451612903225,0.2903225806451613
high_school_government_and_politics,0.32558139534883723,0.11627906976744186,0.23255813953488372,0.32558139534883723
high_school_macroeconomics,0.2879581151832461,0.09424083769633508,0.17277486910994763,0.44502617801047123
high_school_microeconomics,0.37254901960784315,0.09803921568627451,0.1568627450980392,0.37254901960784315
high_school_physics,0.30120481927710846,0.10843373493975904,0.21686746987951808,0.37349397590361444
high_school_psychology,0.32075471698113206,0.09433962264150944,0.1761006289308176,0.4088050314465409
high_school_statistics,0.33620689655172414,0.034482758620689655,0.12931034482758622,0.5
high_school_us_history,0.4,0.22,0.14,0.24
high_school_world_history,0.463768115942029,0.2463768115942029,0.14492753623188406,0.14492753623188406
human_aging,0.4444444444444444,0.19753086419753085,0.09876543209876543,0.25925925925925924
human_sexuality,0.3333333333333333,0.1568627450980392,0.1568627450980392,0.35294117647058826
international_law,0.38235294117647056,0.14705882352941177,0.23529411764705882,0.23529411764705882
jurisprudence,0.4418604651162791,0.13953488372093023,0.16279069767441862,0.2558139534883721
logical_fallacies,0.4626865671641791,0.13432835820895522,0.14925373134328357,0.2537313432835821
machine_learning,0.56,0.12,0.12,0.2
management,0.4,0.14285714285714285,0.17142857142857143,0.2857142857142857
marketing,0.2982456140350877,0.17543859649122806,0.15789473684210525,0.3684210526315789
medical_genetics,0.34375,0.0625,0.03125,0.5625
miscellaneous,0.40816326530612246,0.17857142857142858,0.23469387755102042,0.17857142857142858
moral_disputes,0.366412213740458,0.10687022900763359,0.22900763358778625,0.29770992366412213
moral_scenarios,0.7426470588235294,0.07536764705882353,0.08455882352941177,0.0974264705882353
nutrition,0.36363636363636365,0.18181818181818182,0.18181818181818182,0.2727272727272727
professional_accounting,0.6224489795918368,0.16326530612244897,0.17346938775510204,0.04081632653061224
professional_medicine,0.5384615384615384,0.20512820512820512,0.23076923076923078,0.02564102564102564
professional_psychology,0.4125,0.3375,0.15,0.1
public_relations,0.7,0.3,0.0,0.0
security_studies,0.0,0.0,0.0,1.0
sociology,0.0,0.0,0.0,1.0
us_foreign_policy,0.0,0.0,0.0,1.0
virology,0.21428571428571427,0.2857142857142857,0.2857142857142857,0.21428571428571427
world_religions,0,0,0,0
Mean,0.41936006541370613,0.1354965038542744,0.1708000703330343,0.2682704859050581
