Dataset,top_1_bin,top_2_bin,top_3_bin,top_4_bin
anatomy,79.62962962962963,10.185185185185185,4.62962962962963,5.555555555555555
astronomy,50.806451612903224,27.419354838709676,16.129032258064516,5.64516129032258
business_ethics,57.5,20.0,16.25,6.25
clinical_knowledge,61.320754716981135,17.92452830188679,12.735849056603774,8.018867924528301
college_biology,79.3103448275862,14.655172413793103,4.310344827586206,1.7241379310344827
college_chemistry,20.0,35.0,13.75,31.25
college_computer_science,37.5,17.5,23.75,21.25
college_mathematics,33.75,25.0,25.0,16.25
college_physics,41.666666666666664,19.047619047619047,17.857142857142858,21.428571428571427
computer_security,81.25,11.25,2.5,5.0
econometrics,31.52173913043478,23.913043478260867,23.913043478260867,20.652173913043477
electrical_engineering,51.72413793103448,20.689655172413794,18.103448275862068,9.482758620689655
elementary_mathematics,40.131578947368425,24.013157894736842,20.394736842105264,15.460526315789474
formal_logic,30.76923076923077,28.846153846153847,25.961538461538463,14.423076923076923
global_facts,25.0,27.5,32.5,15.0
high_school_biology,70.16129032258064,18.548387096774192,9.274193548387096,2.0161290322580645
high_school_chemistry,45.12195121951219,21.95121951219512,22.560975609756095,10.365853658536585
high_school_computer_science,52.5,18.75,15.0,13.75
high_school_european_history,71.21212121212122,15.151515151515152,6.0606060606060606,7.575757575757576
high_school_geography,80.0,9.375,7.5,3.125
high_school_government_and_politics,80.76923076923077,10.897435897435898,3.8461538461538467,4.487179487179487
high_school_macroeconomics,56.410256410256416,21.153846153846157,14.102564102564104,8.333333333333334
high_school_microeconomics,60.41666666666667,22.916666666666668,8.854166666666668,7.812500000000001
high_school_physics,36.29032258064516,28.2258064516129,20.161290322580644,15.32258064516129
high_school_psychology,72.4770642201835,16.055045871559635,6.8807339449541285,4.587155963302752
high_school_statistics,55.11363636363637,22.72727272727273,15.90909090909091,6.250000000000001
high_school_us_history,76.21951219512195,17.682926829268293,4.2682926829268295,1.8292682926829267
high_school_world_history,78.64583333333334,10.416666666666668,7.291666666666667,3.6458333333333335
human_aging,52.77777777777778,21.666666666666668,12.777777777777779,12.777777777777779
human_sexuality,71.29629629629629,19.444444444444443,7.407407407407407,1.8518518518518519
international_law,71.0,14.0,9.0,6.0
jurisprudence,63.63636363636364,10.227272727272728,20.454545454545457,5.6818181818181825
logical_fallacies,59.09090909090909,21.96969696969697,13.636363636363637,5.303030303030303
machine_learning,36.95652173913043,25.0,26.08695652173913,11.956521739130434
management,70.23809523809524,19.047619047619047,9.523809523809524,1.1904761904761905
marketing,86.17021276595744,10.106382978723405,1.0638297872340425,2.6595744680851063
medical_genetics,73.75,22.5,3.75,0.0
miscellaneous,76.11464968152866,13.375796178343949,6.369426751592356,4.140127388535031
moral_disputes,64.64285714285714,17.5,12.5,5.357142857142858
moral_scenarios,24.022346368715084,38.40782122905028,20.391061452513966,17.17877094972067
nutrition,75.94339622641509,13.679245283018869,7.0754716981132075,3.30188679245283
professional_accounting,43.18181818181819,15.340909090909092,28.97727272727273,12.500000000000002
professional_medicine,72.22222222222223,19.444444444444443,2.7777777777777777,5.555555555555555
professional_psychology,62.109375,21.875,10.546875,5.46875
public_relations,27.77777777777778,38.888888888888886,19.444444444444443,13.88888888888889
security_studies,60.0,37.5,2.5,0.0
sociology,71.42857142857143,25.0,3.5714285714285716,0.0
us_foreign_policy,100.0,0.0,0.0,0.0
virology,35.714285714285715,42.85714285714286,14.285714285714286,7.142857142857143
world_religions,97.91666666666667,2.0833333333333335,0.0,0.0
Mean,58.75506072874494,20.306174089068826,12.664473684210526,8.274291497975709
