Dataset,top_1_bin,top_2_bin,top_3_bin,top_4_bin
anatomy,49.074074074074076,28.703703703703702,12.962962962962964,9.25925925925926
astronomy,36.29032258064516,33.064516129032256,18.548387096774192,12.096774193548386
business_ethics,46.25,28.75,16.25,8.75
clinical_knowledge,43.867924528301884,24.528301886792452,22.641509433962263,8.962264150943396
college_biology,37.068965517241374,32.75862068965517,18.96551724137931,11.206896551724137
college_chemistry,21.25,26.25,33.75,18.75
college_computer_science,13.75,38.75,36.25,11.25
college_mathematics,37.5,18.75,31.25,12.5
college_physics,22.61904761904762,40.476190476190474,23.80952380952381,13.095238095238095
computer_security,61.25,17.5,13.75,7.5
econometrics,22.82608695652174,34.78260869565217,33.69565217391304,8.695652173913043
electrical_engineering,37.93103448275862,24.137931034482758,26.72413793103448,11.206896551724137
elementary_mathematics,21.38157894736842,36.51315789473684,27.960526315789476,14.144736842105264
formal_logic,26.923076923076923,35.57692307692308,24.03846153846154,13.461538461538462
global_facts,27.5,38.75,16.25,17.5
high_school_biology,42.74193548387097,35.887096774193544,13.306451612903224,8.064516129032258
high_school_chemistry,26.829268292682926,37.80487804878049,20.121951219512194,15.24390243902439
high_school_computer_science,36.25,35.0,21.25,7.5
high_school_european_history,45.45454545454545,31.818181818181817,12.878787878787879,9.848484848484848
high_school_geography,46.875,21.875,21.25,10.0
high_school_government_and_politics,53.20512820512821,23.71794871794872,14.102564102564104,8.974358974358974
high_school_macroeconomics,36.21794871794872,31.730769230769234,15.705128205128206,16.346153846153847
high_school_microeconomics,32.29166666666667,30.208333333333336,22.395833333333336,15.104166666666668
high_school_physics,33.064516129032256,23.387096774193548,24.193548387096772,19.354838709677416
high_school_psychology,50.22935779816514,23.853211009174313,15.366972477064222,10.550458715596331
high_school_statistics,27.840909090909093,25.000000000000004,17.613636363636367,29.545454545454547
high_school_us_history,43.292682926829265,29.268292682926827,15.24390243902439,12.195121951219512
high_school_world_history,53.645833333333336,28.645833333333336,10.416666666666668,7.291666666666667
human_aging,37.77777777777778,31.111111111111114,17.77777777777778,13.333333333333334
human_sexuality,35.18518518518518,32.407407407407405,22.22222222222222,10.185185185185185
international_law,48.0,32.0,16.0,4.0
jurisprudence,40.909090909090914,21.590909090909093,13.636363636363637,23.863636363636367
logical_fallacies,38.63636363636363,24.242424242424242,26.515151515151516,10.606060606060606
machine_learning,35.869565217391305,22.82608695652174,22.82608695652174,18.478260869565215
management,46.42857142857143,29.761904761904763,15.476190476190476,8.333333333333334
marketing,55.31914893617021,24.46808510638298,15.957446808510639,4.25531914893617
medical_genetics,51.25,23.75,15.0,10.0
miscellaneous,48.72611464968153,27.070063694267514,17.038216560509554,7.165605095541401
moral_disputes,43.57142857142857,29.285714285714285,18.571428571428573,8.571428571428571
moral_scenarios,23.044692737430164,33.100558659217874,24.30167597765363,19.553072625698324
nutrition,46.69811320754717,28.77358490566038,17.452830188679247,7.0754716981132075
professional_accounting,26.704545454545457,38.06818181818182,28.97727272727273,6.250000000000001
professional_medicine,39.81481481481482,26.85185185185185,24.074074074074073,9.25925925925926
professional_psychology,44.53125,34.765625,14.0625,6.640625
public_relations,30.555555555555554,47.22222222222222,16.666666666666664,5.555555555555555
security_studies,62.5,25.0,7.5,5.0
sociology,64.28571428571429,10.714285714285715,17.857142857142858,7.142857142857143
us_foreign_policy,65.0,25.0,10.0,0.0
virology,42.85714285714286,42.85714285714286,10.714285714285715,3.5714285714285716
world_religions,77.08333333333334,18.75,4.166666666666667,0.0
Mean,39.24595141700405,29.668522267206477,19.44585020242915,11.639676113360323
